date,Value,District,Keyword
2018-07,9,South District,חמאס
2018-08,6,South District,חמאס
2018-09,5,South District,חמאס
2018-10,8,South District,חמאס
2018-11,20,South District,חמאס
2018-12,6,South District,חמאס
2019-01,6,South District,חמאס
2019-02,4,South District,חמאס
2019-03,10,South District,חמאס
2019-04,7,South District,חמאס
2019-05,16,South District,חמאס
2019-06,5,South District,חמאס
2019-07,8,South District,חמאס
2019-08,9,South District,חמאס
2019-09,8,South District,חמאס
2019-10,4,South District,חמאס
2019-11,13,South District,חמאס
2019-12,6,South District,חמאס
2020-01,8,South District,חמאס
2020-02,7,South District,חמאס
2020-03,4,South District,חמאס
2020-04,3,South District,חמאס
2020-05,2,South District,חמאס
2020-06,5,South District,חמאס
2020-07,5,South District,חמאס
2020-08,10,South District,חמאס
2020-09,4,South District,חמאס
2020-10,4,South District,חמאס
2020-11,5,South District,חמאס
2020-12,3,South District,חמאס
2021-01,3,South District,חמאס
2021-02,2,South District,חמאס
2021-03,4,South District,חמאס
2021-04,4,South District,חמאס
2021-05,46,South District,חמאס
2021-06,16,South District,חמאס
2021-07,8,South District,חמאס
2021-08,9,South District,חמאס
2021-09,9,South District,חמאס
2021-10,6,South District,חמאס
2021-11,4,South District,חמאס
2021-12,6,South District,חמאס
2022-01,5,South District,חמאס
2022-02,3,South District,חמאס
2022-03,4,South District,חמאס
2022-04,8,South District,חמאס
2022-05,13,South District,חמאס
2022-06,5,South District,חמאס
2022-07,3,South District,חמאס
2022-08,12,South District,חמאס
2022-09,3,South District,חמאס
2022-10,3,South District,חמאס
2022-11,2,South District,חמאס
2022-12,2,South District,חמאס
2014-01,1,Tel Aviv District,חמאס
2014-02,1,Tel Aviv District,חמאס
2014-03,2,Tel Aviv District,חמאס
2014-04,2,Tel Aviv District,חמאס
2014-05,2,Tel Aviv District,חמאס
2014-06,6,Tel Aviv District,חמאס
2014-07,100,Tel Aviv District,חמאס
2014-08,45,Tel Aviv District,חמאס
2014-09,9,Tel Aviv District,חמאס
2014-10,5,Tel Aviv District,חמאס
2014-11,8,Tel Aviv District,חמאס
2014-12,5,Tel Aviv District,חמאס
2015-01,4,Tel Aviv District,חמאס
2015-02,3,Tel Aviv District,חמאס
2015-03,4,Tel Aviv District,חמאס
2015-04,4,Tel Aviv District,חמאס
2015-05,4,Tel Aviv District,חמאס
2015-06,5,Tel Aviv District,חמאס
2015-07,6,Tel Aviv District,חמאס
2015-08,5,Tel Aviv District,חמאס
2015-09,4,Tel Aviv District,חמאס
2015-10,10,Tel Aviv District,חמאס
2015-11,4,Tel Aviv District,חמאס
2015-12,3,Tel Aviv District,חמאס
2016-01,3,Tel Aviv District,חמאס
2016-02,3,Tel Aviv District,חמאס
2016-03,5,Tel Aviv District,חמאס
2016-04,4,Tel Aviv District,חמאס
2016-05,4,Tel Aviv District,חמאס
2016-06,3,Tel Aviv District,חמאס
2016-07,3,Tel Aviv District,חמאס
2016-08,3,Tel Aviv District,חמאס
2016-09,2,Tel Aviv District,חמאס
2016-10,3,Tel Aviv District,חמאס
2016-11,2,Tel Aviv District,חמאס
2016-12,3,Tel Aviv District,חמאס
2017-01,4,Tel Aviv District,חמאס
2017-02,5,Tel Aviv District,חמאס
2017-03,5,Tel Aviv District,חמאס
2017-04,3,Tel Aviv District,חמאס
2017-05,3,Tel Aviv District,חמאס
2017-06,3,Tel Aviv District,חמאס
2017-07,3,Tel Aviv District,חמאס
2017-08,2,Tel Aviv District,חמאס
2017-09,2,Tel Aviv District,חמאס
2017-10,3,Tel Aviv District,חמאס
2017-11,4,Tel Aviv District,חמאס
2017-12,4,Tel Aviv District,חמאס
2018-01,3,Tel Aviv District,חמאס
2018-02,3,Tel Aviv District,חמאס
2018-03,3,Tel Aviv District,חמאס
2018-04,3,Tel Aviv District,חמאס
2018-05,6,Tel Aviv District,חמאס
2018-06,5,Tel Aviv District,חמאס
2018-07,6,Tel Aviv District,חמאס
2018-08,7,Tel Aviv District,חמאס
2018-09,4,Tel Aviv District,חמאס
2018-10,6,Tel Aviv District,חמאס
2018-11,17,Tel Aviv District,חמאס
2018-12,5,Tel Aviv District,חמאס
2019-01,4,Tel Aviv District,חמאס
2019-02,3,Tel Aviv District,חמאס
2019-03,9,Tel Aviv District,חמאס
2019-04,5,Tel Aviv District,חמאס
2019-05,9,Tel Aviv District,חמאס
2019-06,4,Tel Aviv District,חמאס
2019-07,4,Tel Aviv District,חמאס
2019-08,4,Tel Aviv District,חמאס
2019-09,3,Tel Aviv District,חמאס
2019-10,2,Tel Aviv District,חמאס
2019-11,7,Tel Aviv District,חמאס
2019-12,3,Tel Aviv District,חמאס
2020-01,3,Tel Aviv District,חמאס
2020-02,5,Tel Aviv District,חמאס
2020-03,2,Tel Aviv District,חמאס
2020-04,3,Tel Aviv District,חמאס
2020-05,2,Tel Aviv District,חמאס
2020-06,3,Tel Aviv District,חמאס
2020-07,3,Tel Aviv District,חמאס
2020-08,5,Tel Aviv District,חמאס
2020-09,3,Tel Aviv District,חמאס
2020-10,2,Tel Aviv District,חמאס
2020-11,2,Tel Aviv District,חמאס
2020-12,3,Tel Aviv District,חמאס
2021-01,2,Tel Aviv District,חמאס
2021-02,1,Tel Aviv District,חמאס
2021-03,2,Tel Aviv District,חמאס
2021-04,3,Tel Aviv District,חמאס
2021-05,54,Tel Aviv District,חמאס
2021-06,11,Tel Aviv District,חמאס
2021-07,6,Tel Aviv District,חמאס
2021-08,5,Tel Aviv District,חמאס
2021-09,6,Tel Aviv District,חמאס
2021-10,5,Tel Aviv District,חמאס
2021-11,5,Tel Aviv District,חמאס
2021-12,6,Tel Aviv District,חמאס
2022-01,4,Tel Aviv District,חמאס
2022-02,4,Tel Aviv District,חמאס
2022-03,3,Tel Aviv District,חמאס
2022-04,8,Tel Aviv District,חמאס
2022-05,13,Tel Aviv District,חמאס
2022-06,4,Tel Aviv District,חמאס
2022-07,3,Tel Aviv District,חמאס
2022-08,8,Tel Aviv District,חמאס
2022-09,2,Tel Aviv District,חמאס
2022-10,2,Tel Aviv District,חמאס
2022-11,4,Tel Aviv District,חמאס
2022-12,3,Tel Aviv District,חמאס
2014-01,0,Center District,ליכוד
2014-02,0,Center District,ליכוד
2014-03,0,Center District,ליכוד
2014-04,0,Center District,ליכוד
2014-05,0,Center District,ליכוד
2014-06,0,Center District,ליכוד
2014-07,0,Center District,ליכוד
2014-08,0,Center District,ליכוד
2014-09,0,Center District,ליכוד
2014-10,0,Center District,ליכוד
2014-11,0,Center District,ליכוד
2014-12,41,Center District,ליכוד
2015-01,33,Center District,ליכוד
2015-02,32,Center District,ליכוד
2015-03,56,Center District,ליכוד
2015-04,0,Center District,ליכוד
2015-05,0,Center District,ליכוד
2015-06,0,Center District,ליכוד
2015-07,14,Center District,ליכוד
2015-08,0,Center District,ליכוד
2015-09,0,Center District,ליכוד
2015-10,0,Center District,ליכוד
2015-11,0,Center District,ליכוד
2015-12,13,Center District,ליכוד
2016-01,7,Center District,ליכוד
2016-02,8,Center District,ליכוד
2016-03,0,Center District,ליכוד
2016-04,0,Center District,ליכוד
2016-05,7,Center District,ליכוד
2016-06,7,Center District,ליכוד
2016-07,0,Center District,ליכוד
2016-08,0,Center District,ליכוד
2016-09,7,Center District,ליכוד
2016-10,0,Center District,ליכוד
2016-11,0,Center District,ליכוד
2016-12,5,Center District,ליכוד
2017-01,10,Center District,ליכוד
2017-02,7,Center District,ליכוד
2017-03,5,Center District,ליכוד
2017-04,0,Center District,ליכוד
2017-05,6,Center District,ליכוד
2017-06,8,Center District,ליכוד
2017-07,8,Center District,ליכוד
2017-08,10,Center District,ליכוד
2017-09,6,Center District,ליכוד
2017-10,6,Center District,ליכוד
2017-11,7,Center District,ליכוד
2017-12,10,Center District,ליכוד
2018-01,6,Center District,ליכוד
2018-02,7,Center District,ליכוד
2018-03,9,Center District,ליכוד
2018-04,6,Center District,ליכוד
2018-05,4,Center District,ליכוד
2018-06,6,Center District,ליכוד
2018-07,7,Center District,ליכוד
2018-08,6,Center District,ליכוד
2018-09,10,Center District,ליכוד
2018-10,15,Center District,ליכוד
2018-11,9,Center District,ליכוד
2018-12,13,Center District,ליכוד
2019-01,36,Center District,ליכוד
2019-02,100,Center District,ליכוד
2019-03,26,Center District,ליכוד
2019-04,63,Center District,ליכוד
2019-05,10,Center District,ליכוד
2019-06,8,Center District,ליכוד
2019-07,8,Center District,ליכוד
2019-08,15,Center District,ליכוד
2019-09,51,Center District,ליכוד
2019-10,13,Center District,ליכוד
2019-11,12,Center District,ליכוד
2019-12,36,Center District,ליכוד
2020-01,10,Center District,ליכוד
2020-02,23,Center District,ליכוד
2020-03,26,Center District,ליכוד
2020-04,7,Center District,ליכוד
2020-05,10,Center District,ליכוד
2020-06,7,Center District,ליכוד
2020-07,11,Center District,ליכוד
2020-08,10,Center District,ליכוד
2020-09,7,Center District,ליכוד
2020-10,17,Center District,ליכוד
2020-11,10,Center District,ליכוד
2020-12,14,Center District,ליכוד
2021-01,11,Center District,ליכוד
2021-02,13,Center District,ליכוד
2021-03,30,Center District,ליכוד
2021-04,12,Center District,ליכוד
2021-05,7,Center District,ליכוד
2021-06,17,Center District,ליכוד
2021-07,8,Center District,ליכוד
2021-08,6,Center District,ליכוד
2021-09,4,Center District,ליכוד
2021-10,7,Center District,ליכוד
2021-11,6,Center District,ליכוד
2021-12,0,Center District,ליכוד
2022-01,8,Center District,ליכוד
2022-02,7,Center District,ליכוד
2022-03,5,Center District,ליכוד
2022-04,8,Center District,ליכוד
2022-05,11,Center District,ליכוד
2022-06,16,Center District,ליכוד
2022-07,30,Center District,ליכוד
2022-08,63,Center District,ליכוד
2022-09,21,Center District,ליכוד
2022-10,37,Center District,ליכוד
2022-11,38,Center District,ליכוד
2022-12,15,Center District,ליכוד
2014-01,0,Haifa District,ליכוד
2014-02,0,Haifa District,ליכוד
2014-03,0,Haifa District,ליכוד
2014-04,0,Haifa District,ליכוד
2014-05,0,Haifa District,ליכוד
2014-06,0,Haifa District,ליכוד
2014-07,0,Haifa District,ליכוד
2014-08,0,Haifa District,ליכוד
2014-09,0,Haifa District,ליכוד
2014-10,0,Haifa District,ליכוד
2014-11,0,Haifa District,ליכוד
2014-12,40,Haifa District,ליכוד
2015-01,51,Haifa District,ליכוד
2015-02,0,Haifa District,ליכוד
2015-03,60,Haifa District,ליכוד
2015-04,0,Haifa District,ליכוד
2015-05,0,Haifa District,ליכוד
2015-06,0,Haifa District,ליכוד
2015-07,0,Haifa District,ליכוד
2015-08,0,Haifa District,ליכוד
2015-09,0,Haifa District,ליכוד
2015-10,0,Haifa District,ליכוד
2015-11,0,Haifa District,ליכוד
2015-12,0,Haifa District,ליכוד
2016-01,0,Haifa District,ליכוד
2016-02,0,Haifa District,ליכוד
2016-03,0,Haifa District,ליכוד
2016-04,0,Haifa District,ליכוד
2016-05,0,Haifa District,ליכוד
2016-06,0,Haifa District,ליכוד
2016-07,0,Haifa District,ליכוד
2016-08,0,Haifa District,ליכוד
2016-09,0,Haifa District,ליכוד
2016-10,0,Haifa District,ליכוד
2016-11,0,Haifa District,ליכוד
2016-12,0,Haifa District,ליכוד
2017-01,0,Haifa District,ליכוד
2017-02,0,Haifa District,ליכוד
2017-03,0,Haifa District,ליכוד
2017-04,0,Haifa District,ליכוד
2017-05,0,Haifa District,ליכוד
2017-06,0,Haifa District,ליכוד
2017-07,0,Haifa District,ליכוד
2017-08,0,Haifa District,ליכוד
2017-09,0,Haifa District,ליכוד
2017-10,0,Haifa District,ליכוד
2017-11,0,Haifa District,ליכוד
2017-12,0,Haifa District,ליכוד
2018-01,0,Haifa District,ליכוד
2018-02,0,Haifa District,ליכוד
2018-03,0,Haifa District,ליכוד
2018-04,0,Haifa District,ליכוד
2018-05,0,Haifa District,ליכוד
2018-06,0,Haifa District,ליכוד
2018-07,0,Haifa District,ליכוד
2018-08,0,Haifa District,ליכוד
2018-09,0,Haifa District,ליכוד
2018-10,16,Haifa District,ליכוד
2018-11,20,Haifa District,ליכוד
2018-12,0,Haifa District,ליכוד
2019-01,27,Haifa District,ליכוד
2019-02,100,Haifa District,ליכוד
2019-03,30,Haifa District,ליכוד
2019-04,85,Haifa District,ליכוד
2019-05,19,Haifa District,ליכוד
2019-06,16,Haifa District,ליכוד
2019-07,0,Haifa District,ליכוד
2019-08,16,Haifa District,ליכוד
2019-09,66,Haifa District,ליכוד
2019-10,14,Haifa District,ליכוד
2019-11,19,Haifa District,ליכוד
2019-12,37,Haifa District,ליכוד
2020-01,0,Haifa District,ליכוד
2020-02,26,Haifa District,ליכוד
2020-03,40,Haifa District,ליכוד
2020-04,0,Haifa District,ליכוד
2020-05,15,Haifa District,ליכוד
2020-06,0,Haifa District,ליכוד
2020-07,0,Haifa District,ליכוד
2020-08,15,Haifa District,ליכוד
2020-09,0,Haifa District,ליכוד
2020-10,15,Haifa District,ליכוד
2020-11,0,Haifa District,ליכוד
2020-12,12,Haifa District,ליכוד
2021-01,0,Haifa District,ליכוד
2021-02,13,Haifa District,ליכוד
2021-03,47,Haifa District,ליכוד
2021-04,0,Haifa District,ליכוד
2021-05,16,Haifa District,ליכוד
2021-06,18,Haifa District,ליכוד
2021-07,12,Haifa District,ליכוד
2021-08,0,Haifa District,ליכוד
2021-09,0,Haifa District,ליכוד
2021-10,0,Haifa District,ליכוד
2021-11,0,Haifa District,ליכוד
2021-12,0,Haifa District,ליכוד
2022-01,0,Haifa District,ליכוד
2022-02,0,Haifa District,ליכוד
2022-03,8,Haifa District,ליכוד
2022-04,0,Haifa District,ליכוד
2022-05,0,Haifa District,ליכוד
2022-06,18,Haifa District,ליכוד
2022-07,31,Haifa District,ליכוד
2022-08,65,Haifa District,ליכוד
2022-09,28,Haifa District,ליכוד
2022-10,36,Haifa District,ליכוד
2022-11,53,Haifa District,ליכוד
2022-12,15,Haifa District,ליכוד
2014-01,0,Jerusalem District,ליכוד
2014-02,0,Jerusalem District,ליכוד
2014-03,0,Jerusalem District,ליכוד
2014-04,0,Jerusalem District,ליכוד
2014-05,0,Jerusalem District,ליכוד
2014-06,0,Jerusalem District,ליכוד
2014-07,0,Jerusalem District,ליכוד
2014-08,0,Jerusalem District,ליכוד
2014-09,0,Jerusalem District,ליכוד
2014-10,0,Jerusalem District,ליכוד
2014-11,0,Jerusalem District,ליכוד
2014-12,43,Jerusalem District,ליכוד
2015-01,0,Jerusalem District,ליכוד
2015-02,0,Jerusalem District,ליכוד
2015-03,65,Jerusalem District,ליכוד
2015-04,0,Jerusalem District,ליכוד
2015-05,0,Jerusalem District,ליכוד
2015-06,0,Jerusalem District,ליכוד
2015-07,0,Jerusalem District,ליכוד
2015-08,0,Jerusalem District,ליכוד
2015-09,0,Jerusalem District,ליכוד
2015-10,0,Jerusalem District,ליכוד
2015-11,0,Jerusalem District,ליכוד
2015-12,34,Jerusalem District,ליכוד
2016-01,0,Jerusalem District,ליכוד
2016-02,0,Jerusalem District,ליכוד
2016-03,0,Jerusalem District,ליכוד
2016-04,0,Jerusalem District,ליכוד
2016-05,0,Jerusalem District,ליכוד
2016-06,0,Jerusalem District,ליכוד
2016-07,0,Jerusalem District,ליכוד
2016-08,0,Jerusalem District,ליכוד
2016-09,0,Jerusalem District,ליכוד
2016-10,0,Jerusalem District,ליכוד
2016-11,0,Jerusalem District,ליכוד
2016-12,0,Jerusalem District,ליכוד
2017-01,0,Jerusalem District,ליכוד
2017-02,0,Jerusalem District,ליכוד
2017-03,0,Jerusalem District,ליכוד
2017-04,32,Jerusalem District,ליכוד
2017-05,0,Jerusalem District,ליכוד
2017-06,0,Jerusalem District,ליכוד
2017-07,0,Jerusalem District,ליכוד
2017-08,0,Jerusalem District,ליכוד
2017-09,0,Jerusalem District,ליכוד
2017-10,0,Jerusalem District,ליכוד
2017-11,0,Jerusalem District,ליכוד
2017-12,0,Jerusalem District,ליכוד
2018-01,0,Jerusalem District,ליכוד
2018-02,0,Jerusalem District,ליכוד
2018-03,0,Jerusalem District,ליכוד
2018-04,0,Jerusalem District,ליכוד
2018-05,0,Jerusalem District,ליכוד
2018-06,0,Jerusalem District,ליכוד
2018-07,19,Jerusalem District,ליכוד
2018-08,0,Jerusalem District,ליכוד
2018-09,0,Jerusalem District,ליכוד
2018-10,34,Jerusalem District,ליכוד
2018-11,19,Jerusalem District,ליכוד
2018-12,0,Jerusalem District,ליכוד
2019-01,32,Jerusalem District,ליכוד
2019-02,100,Jerusalem District,ליכוד
2019-03,44,Jerusalem District,ליכוד
2019-04,79,Jerusalem District,ליכוד
2019-05,19,Jerusalem District,ליכוד
2019-06,0,Jerusalem District,ליכוד
2019-07,0,Jerusalem District,ליכוד
2019-08,17,Jerusalem District,ליכוד
2019-09,64,Jerusalem District,ליכוד
2019-10,0,Jerusalem District,ליכוד
2019-11,23,Jerusalem District,ליכוד
2019-12,31,Jerusalem District,ליכוד
2020-01,0,Jerusalem District,ליכוד
2020-02,24,Jerusalem District,ליכוד
2020-03,35,Jerusalem District,ליכוד
2020-04,0,Jerusalem District,ליכוד
2020-05,0,Jerusalem District,ליכוד
2020-06,17,Jerusalem District,ליכוד
2020-07,0,Jerusalem District,ליכוד
2020-08,0,Jerusalem District,ליכוד
2020-09,0,Jerusalem District,ליכוד
2020-10,17,Jerusalem District,ליכוד
2020-11,0,Jerusalem District,ליכוד
2020-12,17,Jerusalem District,ליכוד
2021-01,0,Jerusalem District,ליכוד
2021-02,0,Jerusalem District,ליכוד
2021-03,41,Jerusalem District,ליכוד
2021-04,0,Jerusalem District,ליכוד
2021-05,0,Jerusalem District,ליכוד
2021-06,17,Jerusalem District,ליכוד
2021-07,0,Jerusalem District,ליכוד
2021-08,0,Jerusalem District,ליכוד
2021-09,0,Jerusalem District,ליכוד
2021-10,0,Jerusalem District,ליכוד
2021-11,0,Jerusalem District,ליכוד
2021-12,0,Jerusalem District,ליכוד
2022-01,0,Jerusalem District,ליכוד
2022-02,0,Jerusalem District,ליכוד
2022-03,0,Jerusalem District,ליכוד
2022-04,11,Jerusalem District,ליכוד
2022-05,0,Jerusalem District,ליכוד
2022-06,0,Jerusalem District,ליכוד
2022-07,32,Jerusalem District,ליכוד
2022-08,79,Jerusalem District,ליכוד
2022-09,14,Jerusalem District,ליכוד
2022-10,26,Jerusalem District,ליכוד
2022-11,38,Jerusalem District,ליכוד
2022-12,11,Jerusalem District,ליכוד
2014-01,0,North District,ליכוד
2014-02,0,North District,ליכוד
2014-03,0,North District,ליכוד
2014-04,0,North District,ליכוד
2014-05,0,North District,ליכוד
2014-06,0,North District,ליכוד
2014-07,0,North District,ליכוד
2014-08,0,North District,ליכוד
2014-09,0,North District,ליכוד
2014-10,0,North District,ליכוד
2014-11,0,North District,ליכוד
2014-12,0,North District,ליכוד
2015-01,0,North District,ליכוד
2015-02,0,North District,ליכוד
2015-03,85,North District,ליכוד
2015-04,0,North District,ליכוד
2015-05,0,North District,ליכוד
2015-06,0,North District,ליכוד
2015-07,0,North District,ליכוד
2015-08,0,North District,ליכוד
2015-09,0,North District,ליכוד
2015-10,0,North District,ליכוד
2015-11,0,North District,ליכוד
2015-12,0,North District,ליכוד
2016-01,0,North District,ליכוד
2016-02,0,North District,ליכוד
2016-03,0,North District,ליכוד
2016-04,0,North District,ליכוד
2016-05,0,North District,ליכוד
2016-06,0,North District,ליכוד
2016-07,0,North District,ליכוד
2016-08,0,North District,ליכוד
2016-09,0,North District,ליכוד
2016-10,0,North District,ליכוד
2016-11,0,North District,ליכוד
2016-12,0,North District,ליכוד
2017-01,0,North District,ליכוד
2017-02,0,North District,ליכוד
2017-03,0,North District,ליכוד
2017-04,0,North District,ליכוד
2017-05,0,North District,ליכוד
2017-06,0,North District,ליכוד
2017-07,0,North District,ליכוד
2017-08,0,North District,ליכוד
2017-09,0,North District,ליכוד
2017-10,0,North District,ליכוד
2017-11,0,North District,ליכוד
2017-12,0,North District,ליכוד
2018-01,0,North District,ליכוד
2018-02,0,North District,ליכוד
2018-03,0,North District,ליכוד
2018-04,0,North District,ליכוד
2018-05,0,North District,ליכוד
2018-06,0,North District,ליכוד
2018-07,0,North District,ליכוד
2018-08,0,North District,ליכוד
2018-09,18,North District,ליכוד
2018-10,0,North District,ליכוד
2018-11,0,North District,ליכוד
2018-12,0,North District,ליכוד
2019-01,38,North District,ליכוד
2019-02,100,North District,ליכוד
2019-03,31,North District,ליכוד
2019-04,72,North District,ליכוד
2019-05,26,North District,ליכוד
2019-06,17,North District,ליכוד
2019-07,0,North District,ליכוד
2019-08,0,North District,ליכוד
2019-09,76,North District,ליכוד
2019-10,13,North District,ליכוד
2019-11,0,North District,ליכוד
2019-12,34,North District,ליכוד
2020-01,16,North District,ליכוד
2020-02,19,North District,ליכוד
2020-03,29,North District,ליכוד
2020-04,16,North District,ליכוד
2020-05,0,North District,ליכוד
2020-06,0,North District,ליכוד
2020-07,11,North District,ליכוד
2020-08,14,North District,ליכוד
2020-09,0,North District,ליכוד
2020-10,23,North District,ליכוד
2020-11,0,North District,ליכוד
2020-12,13,North District,ליכוד
2021-01,15,North District,ליכוד
2021-02,15,North District,ליכוד
2021-03,35,North District,ליכוד
2021-04,0,North District,ליכוד
2021-05,0,North District,ליכוד
2021-06,13,North District,ליכוד
2021-07,0,North District,ליכוד
2021-08,0,North District,ליכוד
2021-09,0,North District,ליכוד
2021-10,0,North District,ליכוד
2021-11,0,North District,ליכוד
2021-12,0,North District,ליכוד
2022-01,0,North District,ליכוד
2022-02,0,North District,ליכוד
2022-03,0,North District,ליכוד
2022-04,0,North District,ליכוד
2022-05,10,North District,ליכוד
2022-06,13,North District,ליכוד
2022-07,23,North District,ליכוד
2022-08,66,North District,ליכוד
2022-09,16,North District,ליכוד
2022-10,19,North District,ליכוד
2022-11,38,North District,ליכוד
2022-12,0,North District,ליכוד
2014-01,0,South District,ליכוד
2014-02,0,South District,ליכוד
2014-03,0,South District,ליכוד
2014-04,0,South District,ליכוד
2014-05,0,South District,ליכוד
2014-06,0,South District,ליכוד
2014-07,0,South District,ליכוד
2014-08,0,South District,ליכוד
2014-09,0,South District,ליכוד
2014-10,0,South District,ליכוד
2014-11,0,South District,ליכוד
2014-12,70,South District,ליכוד
2015-01,0,South District,ליכוד
2015-02,0,South District,ליכוד
2015-03,0,South District,ליכוד
2015-04,0,South District,ליכוד
2015-05,0,South District,ליכוד
2015-06,0,South District,ליכוד
2015-07,0,South District,ליכוד
2015-08,0,South District,ליכוד
2015-09,0,South District,ליכוד
2015-10,0,South District,ליכוד
2015-11,0,South District,ליכוד
2015-12,0,South District,ליכוד
2016-01,0,South District,ליכוד
2016-02,0,South District,ליכוד
2016-03,0,South District,ליכוד
2016-04,0,South District,ליכוד
2016-05,0,South District,ליכוד
2016-06,0,South District,ליכוד
2016-07,0,South District,ליכוד
2016-08,0,South District,ליכוד
2016-09,0,South District,ליכוד
2016-10,0,South District,ליכוד
2016-11,0,South District,ליכוד
2016-12,0,South District,ליכוד
2017-01,0,South District,ליכוד
2017-02,0,South District,ליכוד
2017-03,0,South District,ליכוד
2017-04,0,South District,ליכוד
2017-05,0,South District,ליכוד
2017-06,0,South District,ליכוד
2017-07,0,South District,ליכוד
2017-08,0,South District,ליכוד
2017-09,0,South District,ליכוד
2017-10,0,South District,ליכוד
2017-11,0,South District,ליכוד
2017-12,0,South District,ליכוד
2018-01,0,South District,ליכוד
2018-02,0,South District,ליכוד
2018-03,0,South District,ליכוד
2018-04,0,South District,ליכוד
2018-05,0,South District,ליכוד
2018-06,0,South District,ליכוד
2018-07,0,South District,ליכוד
2018-08,0,South District,ליכוד
2018-09,0,South District,ליכוד
2018-10,0,South District,ליכוד
2018-11,0,South District,ליכוד
2018-12,15,South District,ליכוד
2019-01,48,South District,ליכוד
2019-02,100,South District,ליכוד
2019-03,43,South District,ליכוד
2019-04,96,South District,ליכוד
2019-05,28,South District,ליכוד
2019-06,0,South District,ליכוד
2019-07,0,South District,ליכוד
2019-08,15,South District,ליכוד
2019-09,62,South District,ליכוד
2019-10,14,South District,ליכוד
2019-11,0,South District,ליכוד
2019-12,48,South District,ליכוד
2020-01,0,South District,ליכוד
2020-02,32,South District,ליכוד
2020-03,39,South District,ליכוד
2020-04,0,South District,ליכוד
2020-05,11,South District,ליכוד
2020-06,0,South District,ליכוד
2020-07,15,South District,ליכוד
2020-08,13,South District,ליכוד
2020-09,0,South District,ליכוד
2020-10,13,South District,ליכוד
2020-11,0,South District,ליכוד
2020-12,14,South District,ליכוד
2021-01,13,South District,ליכוד
2021-02,22,South District,ליכוד
2021-03,43,South District,ליכוד
2021-04,0,South District,ליכוד
2021-05,20,South District,ליכוד
2021-06,14,South District,ליכוד
2021-07,0,South District,ליכוד
2021-08,16,South District,ליכוד
2021-09,0,South District,ליכוד
2021-10,0,South District,ליכוד
2021-11,0,South District,ליכוד
2021-12,0,South District,ליכוד
2022-01,0,South District,ליכוד
2022-02,0,South District,ליכוד
2022-03,0,South District,ליכוד
2022-04,0,South District,ליכוד
2022-05,0,South District,ליכוד
2022-06,17,South District,ליכוד
2022-07,31,South District,ליכוד
2022-08,78,South District,ליכוד
2022-09,28,South District,ליכוד
2022-10,45,South District,ליכוד
2022-11,55,South District,ליכוד
2022-12,11,South District,ליכוד
2014-01,2,Tel Aviv District,ליכוד
2014-02,2,Tel Aviv District,ליכוד
2014-03,3,Tel Aviv District,ליכוד
2014-04,3,Tel Aviv District,ליכוד
2014-05,3,Tel Aviv District,ליכוד
2014-06,2,Tel Aviv District,ליכוד
2014-07,4,Tel Aviv District,ליכוד
2014-08,3,Tel Aviv District,ליכוד
2014-09,3,Tel Aviv District,ליכוד
2014-10,2,Tel Aviv District,ליכוד
2014-11,7,Tel Aviv District,ליכוד
2014-12,25,Tel Aviv District,ליכוד
2015-01,28,Tel Aviv District,ליכוד
2015-02,25,Tel Aviv District,ליכוד
2015-03,49,Tel Aviv District,ליכוד
2015-04,9,Tel Aviv District,ליכוד
2015-05,8,Tel Aviv District,ליכוד
2015-06,7,Tel Aviv District,ליכוד
2015-07,4,Tel Aviv District,ליכוד
2015-08,4,Tel Aviv District,ליכוד
2015-09,4,Tel Aviv District,ליכוד
2015-10,5,Tel Aviv District,ליכוד
2015-11,5,Tel Aviv District,ליכוד
2015-12,10,Tel Aviv District,ליכוד
2016-01,6,Tel Aviv District,ליכוד
2016-02,5,Tel Aviv District,ליכוד
2016-03,6,Tel Aviv District,ליכוד
2016-04,4,Tel Aviv District,ליכוד
2016-05,7,Tel Aviv District,ליכוד
2016-06,7,Tel Aviv District,ליכוד
2016-07,4,Tel Aviv District,ליכוד
2016-08,5,Tel Aviv District,ליכוד
2016-09,6,Tel Aviv District,ליכוד
2016-10,4,Tel Aviv District,ליכוד
2016-11,6,Tel Aviv District,ליכוד
2016-12,5,Tel Aviv District,ליכוד
2017-01,9,Tel Aviv District,ליכוד
2017-02,6,Tel Aviv District,ליכוד
2017-03,5,Tel Aviv District,ליכוד
2017-04,6,Tel Aviv District,ליכוד
2017-05,6,Tel Aviv District,ליכוד
2017-06,5,Tel Aviv District,ליכוד
2017-07,9,Tel Aviv District,ליכוד
2017-08,9,Tel Aviv District,ליכוד
2017-09,6,Tel Aviv District,ליכוד
2017-10,6,Tel Aviv District,ליכוד
2017-11,6,Tel Aviv District,ליכוד
2017-12,11,Tel Aviv District,ליכוד
2018-01,8,Tel Aviv District,ליכוד
2018-02,10,Tel Aviv District,ליכוד
2018-03,7,Tel Aviv District,ליכוד
2018-04,6,Tel Aviv District,ליכוד
2018-05,4,Tel Aviv District,ליכוד
2018-06,4,Tel Aviv District,ליכוד
2018-07,6,Tel Aviv District,ליכוד
2018-08,5,Tel Aviv District,ליכוד
2018-09,0,Tel Aviv District,ליכוד
2018-10,12,Tel Aviv District,ליכוד
2018-11,10,Tel Aviv District,ליכוד
