"","SEMEL_YISHUV","loc","locality","X2006","X2009","X2013","X2015","X2019","X2019_2","X2020","X2021","X2022","lat","long","distance"
"972",2610,"ביתשמש","בית שמש",0.107988370483179,0.221720420944996,0.227790355827392,0.267164531554401,0.257925752791108,0.214579376337364,0.263740094350584,0.182976218507182,0.1554168698196,31.7277335,34.989648,47.8806113038177
"973",2620,"קריתאונו","קרית אונו",0.0900179483639376,0.232116428219043,0.209319724255865,0.204165444411851,0.22224281742354,0.221469929025028,0.262787336224181,0.197930682503596,0.20701800730859,32.051768,34.8566409,62.1235176933965
"974",2630,"קריתגת","קרית גת",0.105255015213243,0.263716495772621,0.3683797225373,0.389193067250689,0.419345433340623,0.372432760652927,0.457433865192756,0.378069589732176,0.362931984698178,31.6095861,34.7769395,21.552778221499
"975",2640,"ראשהעין","ראש העין",0.130544447862196,0.330557728847658,0.263152882921487,0.349434217193042,0.348549460489759,0.345545144003259,0.401493256262042,0.305409217836889,0.309498736310025,32.084626,34.9659715,71.0874347763919
"976",2650,"רמתהשרון","רמת השרון",0.0681755578000184,0.189094569165463,0.154443181372741,0.158550779050122,0.171420094203167,0.171672862453532,0.196613427979888,0.155110369133741,0.156846929422548,32.1353895,34.831881,68.1748301460049
"977",2660,"יבנה","יבנה",0.124579355813474,0.315336807081424,0.300017046423092,0.345421329070564,0.401993219785157,0.378224196243022,0.456493065270395,0.372985511964838,0.363505241680152,31.8806838,34.7339136,39.6152185319925
"978",2710,"אוםאלפחם","אום אל-פחם",0.000975927130774236,0.000825139242247129,0.00119919212320121,0.00103341370995522,0.00251078349320801,0.00285650274448303,0.00285599535900754,0.0143668559973271,0.00712753442668327,32.5345474,35.151224,120.920892698864
"979",2720,"טירה","טירה",0.00154559505409583,0.00180396873120866,0.00353921680557141,0.00163637929549565,0.00416666666666667,0.00339995024463057,0.00174865049798525,0.00978135788262371,0.00327400940228341,32.233012,34.9601645,84.6663883979469
"980",2730,"טייבה","טייבה",0.00186062246278755,0.00136882129277567,0.00159616919393456,0.00267186195379905,0.00285561306442977,0.00324974272870064,0.00145065279375719,0.00766956938563554,0.0034480776966841,32.2616036,34.999281,88.9221253323037
"981",2800,"קריתשמונה","קרית שמונה",0.121106094808126,0.300759219088937,0.367382061145981,0.388661445354219,0.489896680991131,0.526677667766777,0.581349384601563,0.513711151736746,0.494714399928933,33.2110795,35.5762589,207.642763266997
"982",3000,"ירושלים","ירושלים",0.107518289736216,0.236475806862795,0.205931019038812,0.242371301207273,0.247568727432138,0.230012654965632,0.277538428603649,0.206065578385596,0.191091802040045,31.7963186,35.175359,66.5933480291649
"983",3400,"חברון","חברון",0.00444444444444444,0.0593607305936073,0.0850202429149798,0.0692640692640693,0.0752212389380531,0.104347826086957,0.209302325581395,0.054726368159204,0.0558139534883721,31.739095,35.2121711,NA
"984",3488,"כפרעציון","כפר עציון",0.0968992248062016,0.304498269896194,0.136222910216718,0.204747774480712,0.168067226890756,0.221311475409836,0.264305177111717,0.225464190981432,0.210045662100457,31.64929,35.115063,53.1336069813754
"985",3555,"נתיבהגדוד","נתיב הגדוד",0.135135135135135,0.2,0.197530864197531,0.238095238095238,0.336448598130841,0.217948717948718,0.265060240963855,0.166666666666667,0.176470588235294,31.9886349,35.4463625,96.6177232111231
"986",3556,"אלמוג","אלמוג",0.0476190476190476,0.0869565217391304,0.0961538461538462,0.125,0.117647058823529,0.141732283464567,0.194029850746269,0.104,0.172727272727273,31.7879765,35.4617375,88.8456850120981
"987",3557,"קדומים","קדומים",0.0743700061462815,0.2,0.114678899082569,0.200488997555012,0.19200734956362,0.17697431018078,0.28900624099856,0.165369649805447,0.162135922330097,32.2180506,35.161528,93.5370435497032
"988",3558,"תומר","תומר",0.126666666666667,0.310975609756098,0.296703296703297,0.278409090909091,0.201923076923077,0.28780487804878,0.349206349206349,0.229591836734694,0.243523316062176,32.018984,35.4392885,97.9546594642216
"989",3560,"אלקנה","אלקנה",0.105849582172702,0.25893347993403,0.128093158660844,0.17287488061127,0.183018867924528,0.164525691699605,0.274678111587983,0.158715162966462,0.193691692581075,31.2085214,34.7884828,76.8754870986352
"990",3561,"מגדלעוז","מגדל עוז",0.0542168674698795,0.234177215189873,0.0677966101694915,0.179190751445087,0.202312138728324,0.193939393939394,0.233128834355828,0.145454545454545,0.203592814371257,31.6399354,35.1428584,55.4576908454941
"991",3563,"תקוע","תקוע",0.147909967845659,0.352862849533955,0.228926353149956,0.305422100205903,0.213358070500928,0.258530183727034,0.360990712074303,0.204645323289391,0.210746268656716,31.6390925,35.21249,63.9040791246684
"992",3564,"כוכבהשחר","כוכב השחר",0.0341296928327645,0.075177304964539,0.0667490729295426,0.0849598163030999,0.0883534136546185,0.0820512820512821,0.164670658682635,0.0674603174603175,0.0569561157796452,31.9602635,35.349421,87.174193891169
"993",3565,"רימונים","רימונים",0.172413793103448,0.446043165467626,0.471631205673759,0.520634920634921,0.553370786516854,0.555555555555556,0.692307692307692,0.501432664756447,0.427777777777778,31.9353815,35.340494,85.0618308964577
"994",3566,"יפית","יפית",0.159090909090909,0.338461538461538,0.415384615384615,0.317073170731707,0.504672897196262,0.480769230769231,0.584158415841584,0.424242424242424,0.376237623762376,32.0631289,35.4747324,103.48282202731
"995",3567,"סלעית","סלעית",0.0759493670886076,0.220472440944882,0.181818181818182,0.154574132492114,0.0967184801381693,0.109298531810767,0.132165605095541,0.0865533230293663,0.0931297709923664,32.2424075,35.0488201,89.114711993058
"996",3568,"ריחן","ריחן",0.11864406779661,0.192307692307692,0.157303370786517,0.202020202020202,0.232258064516129,0.246666666666667,0.282051282051282,0.219653179190751,0.184782608695652,32.4687845,35.1349229,114.538973614788
"997",3569,"מבואדותן","מבוא דותן",0.128,0.274193548387097,0.455882352941176,0.431952662721893,0.375,0.427083333333333,0.495192307692308,0.378109452736318,0.264462809917355,32.4201215,35.1759891,112.049656752947
"998",3570,"אריאל","אריאל",0.241234601326655,0.451408450704225,0.534245064519687,0.461665122980344,0.437268819354194,0.439601494396015,0.523943368727878,0.390731338446581,0.405732484076433,31.8244063,34.1567282,81.9297649971176
"999",3571,"שבישומרון","שבי שומרון",0.0600600600600601,0.203342618384401,0.328083989501312,0.259803921568627,0.243243243243243,0.246575342465753,0.333333333333333,0.171492204899777,0.186695278969957,32.2634505,35.183905,98.7371915861356
"1000",3572,"כפרתפוח","כפר תפוח",0.0533333333333333,0.152230971128609,0.147704590818363,0.261455525606469,0.217659137577002,0.247983870967742,0.377319587628866,0.185258964143426,0.140952380952381,32.1176191,35.2496959,90.9258131478835
"1001",3573,"חלמיש","חלמיש",0.08,0.213627992633518,0.124125874125874,0.222575516693164,0.191103789126853,0.187919463087248,0.330449826989619,0.123711340206186,0.141269841269841,32.0065105,35.125159,73.73276157522
"1002",3574,"ביתאל","בית אל",0.0381746379991224,0.122042341220423,0.0799095363739163,0.112986060161409,0.10996807378503,0.123402701715955,0.195676481550503,0.0953846153846154,0.0967383246849518,31.9413695,35.2279204,76.4340297548782
"1003",3575,"ביתחורון","בית חורון",0.191601049868766,0.431211498973306,0.270547945205479,0.303630363036304,0.280359820089955,0.306092124814265,0.451237263464338,0.237752161383285,0.295676429567643,31.8775099,35.1273824,64.7118185470249
"1004",3576,"מצפהיריחו","מצפה יריחו",0.043261231281198,0.0963687150837989,0.117971334068357,0.152988855116515,0.164410058027079,0.165182987141444,0.304889741131352,0.146887159533074,0.151627906976744,31.81845,35.397716,83.8565307080559
"1005",3578,"שדמותמחולה","שדמות מחולה",0.076555023923445,0.18007662835249,0.0423728813559322,0.0988593155893536,0.098159509202454,0.112462006079027,0.196141479099678,0.0952380952380952,0.0794117647058823,32.34686,35.531013,127.688336770153
"1006",3579,"אלוןמורה","אלון מורה",0.0619469026548673,0.103059581320451,0.13006993006993,0.105193075898802,0.0792349726775956,0.0826446280991736,0.151260504201681,0.07703081232493,0.0850767085076709,32.2272506,35.3492156,105.540298255736
"1007",3598,"ארגמן","ארגמן",0.125,0.390243902439024,0.2625,0.390804597701149,0.385542168674699,0.470588235294118,0.604651162790698,0.367088607594937,0.378378378378378,32.1722275,35.5222129,114.139130146872
"1008",3599,"מחולה","מחולה",0.105527638190955,0.306532663316583,0.113074204946996,0.186335403726708,0.139759036144578,0.183206106870229,0.28125,0.154981549815498,0.222996515679443,32.3657605,35.515604,127.894409872362
"1009",3601,"קליה","קליה",0.0220588235294118,0.215277777777778,0.2,0.137795275590551,0.161290322580645,0.17351598173516,0.220720720720721,0.159817351598174,0.194092827004219,31.7510134,35.466779,88.1955572361294
"1010",3602,"ראשצורים","ראש צורים",0.0729166666666667,0.220532319391635,0.105398457583548,0.150851581508516,0.119718309859155,0.104878048780488,0.200968523002421,0.124105011933174,0.191685912240185,31.6683276,35.1247681,54.4620008526512
"1011",3603,"הרגילה","הר גילה",0.101321585903084,0.27843137254902,0.318637274549098,0.409551374819103,0.423529411764706,0.403329065300896,0.496124031007752,0.410013531799729,0.398457583547558,31.7224865,35.1694585,60.3101594885109
"1012",3604,"אלוןשבות","אלון שבות",0.133643617021277,0.275432525951557,0.147382029734971,0.239903556359253,0.155043227665706,0.151127361365021,0.239488117001828,0.131167268351384,0.148038049940547,31.6643275,35.114553,54.2662227653378
"1013",3606,"גלגל","גלגל",0,0.125,0.157142857142857,0.25609756097561,0.302325581395349,0.329545454545455,0.411111111111111,0.318181818181818,0.297872340425532,32.0000155,35.444643,97.5362074031825
"1014",3607,"ייטב","ייט""ב",0.0253164556962025,0.0434782608695652,0.475,0.0802919708029197,0.353658536585366,0.35,0.446540880503145,0.192546583850932,0.214285714285714,31.948263,35.4229755,92.600213175282
"1015",3608,"מעלהאפרים","מעלה אפרים",0.0996503496503496,0.300854700854701,0.304940374787053,0.3703125,0.386942675159236,0.419130434782609,0.495755517826825,0.361209964412811,0.344497607655502,32.0773655,35.4042746,98.7301137091035
"1016",3609,"חמרה","חמרה",0.0875,0.184210526315789,0.25,0.354838709677419,0.34020618556701,0.367816091954023,0.471264367816092,0.310344827586207,0.281553398058252,32.1992761,35.4355605,109.667805831231
"1017",3610,"מצפהשלם","מצפה שלם",0,0.0777777777777778,0.0769230769230769,0.0727272727272727,0.064,0.0790960451977401,0.209677419354839,0.120418848167539,0.136842105263158,31.5672355,35.4021609,78.9451703191935
"1018",3611,"קריתארבע","קרית ארבע",0.127154346993489,0.200376647834275,0.198643410852713,0.251280506176559,0.333527019174898,0.323897497020262,0.451040391676867,0.290258449304175,0.213296398891967,31.524928,35.134732,53.1935008258298
"1019",3612,"בקעות","בקעות",0.13953488372093,0.333333333333333,0.333333333333333,0.391304347826087,0.353982300884956,0.351851851851852,0.480769230769231,0.336633663366337,0.355769230769231,31.7593345,35.220787,114.192322347307
"1020",3613,"גיתית","גיתית",0.11,0.292035398230089,0.172131147540984,0.24,0.203125,0.216494845360825,0.317948717948718,0.189473684210526,0.204188481675393,31.8861104,35.0109342,100.037580996331
"1021",3614,"מכורה","מכורה",0.0789473684210526,0.263888888888889,0.28,0.271604938271605,0.326086956521739,0.333333333333333,0.421052631578947,0.311111111111111,0.242105263157895,32.165092,35.4236425,106.418507645342
"1022",3615,"פצאל","פצאל",0.13013698630137,0.335616438356164,0.35031847133758,0.329545454545455,0.369230769230769,0.369230769230769,0.435483870967742,0.247311827956989,0.349282296650718,32.0443941,35.442084,99.7595292051685
"1023",3616,"מעלהאדומים","מעלה אדומים",0.192178070381691,0.445435044912187,0.41775167599313,0.47693856998993,0.498247519376018,0.490106622923929,0.593187078595149,0.466847018883938,0.427150290786654,31.786368,35.324426,77.7604988550133
"1024",3617,"עופרה","עופרה",0.0545129579982127,0.250203748981255,0.110797459421313,0.16632860040568,0.15564462257849,0.171864171864172,0.291023842917251,0.167233174711081,0.163734776725304,31.9533085,35.2620901,80.4077487154007
"1025",3618,"אלעזר","אלעזר",0.152641878669276,0.344398340248963,0.15650406504065,0.262872628726287,0.199829205807003,0.192105263157895,0.290294627383016,0.168149466192171,0.2248126561199,31.6624105,35.140708,55.7411012285983
"1026",3619,"רועי","רועי",0.102941176470588,0.2,0.20863309352518,0.214285714285714,0.292929292929293,0.307692307692308,0.337209302325581,0.311688311688312,0.290697674418605,32.8706875,35.419893,117.071488868703
"1027",3637,"מעלהשומרון","מעלה שומרון",0.284313725490196,0.518272425249169,0.374358974358974,0.368763557483731,0.368869936034115,0.412556053811659,0.503480278422274,NA,NA,32.1663725,35.069552,83.6880601279608
"1028",3638,"כפראדומים","כפר אדומים",0.172631578947368,0.389687235841082,0.290322580645161,0.368233194527067,0.276735935124176,0.268203247773704,0.36996336996337,0.232723577235772,0.294117647058824,31.8224025,35.325381,79.4882409376261
"1029",3639,"ורדיריחו","ורד יריחו",0.129032258064516,0.348623853211009,0.273381294964029,0.392592592592593,0.420454545454545,0.466666666666667,0.561497326203209,0.421052631578947,0.376884422110553,31.826984,35.4322771,87.6976737421843
"1030",3640,"קרנישומרון","קרני שומרון",0.141711229946524,0.33018580566555,0.259994247914869,0.302293828509011,0.295110024449878,0.297793206050087,0.394972202078801,0.24829707756537,0.260566356720203,32.1707625,35.1053194,86.2680766817727
"1031",3641,"שילה","שילה",0.0603448275862069,0.125545851528384,0.111305872042068,0.148204736440031,0.127767235926629,0.11340206185567,0.236456341618866,0.0867970660146699,0.0915771622385529,32.0881787,34.7735754,89.4827615479313
"1032",3643,"חיננית","חיננית",0.0636042402826855,0.192528735632184,0.463894967177243,0.163346613545817,0.230252100840336,0.261245674740484,0.31687898089172,0.258970358814353,0.240469208211144,32.4814815,35.167567,117.223413062709
"1033",3644,"גבעוןהחדשה","גבעון החדשה",0.151079136690647,0.389438943894389,0.329041487839771,0.363150867823765,0.356145251396648,0.355300859598854,0.470254957507082,0.320809248554913,0.343653250773994,31.8470885,35.1587581,65.3868660664184
"1034",3645,"ביתהערבה","בית הערבה",0.0769230769230769,0.194444444444444,0.355555555555556,0.235294117647059,0.277777777777778,0.403225806451613,0.387323943661972,0.212121212121212,0.227722772277228,31.808859,35.486759,91.2807004439701
"1035",3647,"יקיר","יקיר",0.0783505154639175,0.246704331450094,0.138020833333333,0.235436893203884,0.220192307692308,0.193193193193193,0.33852140077821,0.192417061611374,0.205828779599271,32.1482875,35.1100115,84.9162144596734
"1036",3648,"מתתיהו","מתתיהו",0.0393700787401575,0.0172413793103448,0.0510204081632653,0.0642201834862385,0.0236686390532544,0.0469208211143695,0.0583333333333333,0.0144508670520231,0.018716577540107,31.9271565,35.0307805,61.4173704769817
"1037",3649,"שקד","שקד",0.188755020080321,0.406896551724138,0.341736694677871,0.30379746835443,0.348519362186788,0.37799043062201,0.473170731707317,0.302895322939866,0.338775510204082,32.473527,35.1690215,116.638197117338
"1038",3650,"אפרתה","אפרתה",0.146990740740741,0.394122277617423,0.219506624029237,0.305099584154082,0.244107436506486,0.236628236628237,0.347714808043876,0.164245216158753,0.19816704132803,31.75239,35.221945,58.9375973020339
"1039",3651,"מעלהמכמש","מעלה מכמש",0.0590476190476191,0.227005870841487,0.11525974025974,0.174743024963289,0.171581769436997,0.17983651226158,0.315930388219545,0.171171171171171,0.1968787515006,31.8791305,35.305902,79.3027918269585
"1040",3652,"ביתאריה","בית אריה",0.270627062706271,0.540308747855918,0.417461832061069,0.387687188019967,0.42454954954955,0.44834159359512,0.550170390003786,0.393019726858877,0.412490922294844,32.03295,35.0476606,71.099722832515
"1041",3653,"מעלהעמוס","מעלה עמוס",0,0.0841121495327103,0.025974025974026,0.0506329113924051,0.0578512396694215,0.0682730923694779,0.100358422939068,0.0384615384615385,0.0462962962962963,31.6012305,35.2250729,62.618699849337
"1042",3654,"ברקן","ברקן",0.261666666666667,0.523878437047757,0.476493011435832,0.486607142857143,0.48335015136226,0.497942386831276,0.609437751004016,0.430597771023303,0.466286799620133,32.108665,35.106225,80.9295675248576
"1043",3655,"נילי","ניל""י",0.156010230179028,0.409090909090909,0.394190871369295,0.333333333333333,0.333729216152019,0.330166270783848,0.419664268585132,0.310886644219978,0.339583333333333,31.9626236,35.0480745,65.0820266468347
"1044",3656,"כרמל","כרמל",0.0280898876404494,0.0612244897959184,0.0769230769230769,0.0934579439252336,0.167400881057269,0.127450980392157,0.189814814814815,0.0881057268722467,0.0790697674418605,32.8026295,34.983837,59.6650447706679
"1045",3657,"מעון","מעון",0.0230769230769231,0.0733333333333333,0.0352941176470588,0.053921568627451,0.0421940928270042,0.0409090909090909,0.144186046511628,0.0339805825242718,0.0394736842105263,31.413704,35.1648785,58.2011754924969
"1046",3658,"עטרת","עטרת",0.0294117647058824,0.110552763819095,0.0845070422535211,0.0860655737704918,0.09765625,0.0745098039215686,0.194092827004219,0.0859375,0.0909090909090909,32.0009865,35.1779365,76.9801010535421
"1047",3659,"פסגות","פסגות",0.0450070323488045,0.134510869565217,0.115869017632242,0.147878787878788,0.133022170361727,0.125153374233129,0.218527315914489,0.109004739336493,0.130965593784684,31.8999835,35.223923,73.7799592258644
"1048",3660,"עמנואל","עמנואל",0.0136554621848739,0.0454545454545455,0.0176923076923077,0.0572463768115942,0.0762273901808786,0.0679551122194514,0.100181050090525,0.0477686989314896,0.0320910973084886,32.1585666,35.1422255,87.1704459643781
"1049",3709,"מבואחורון","מבוא חורון",0.0214797136038186,0.0723562152133581,0.0467914438502674,0.0745920745920746,0.0802030456852792,0.0610376398779247,0.132338308457711,0.05819592628516,0.0602409638554217,31.8473395,35.037008,55.8460374955378
"1050",3710,"ברכה","ברכה",0.3068669527897,0.261565836298932,0.521246458923513,0.583333333333333,0.577435897435897,0.494358974358974,0.597804391217565,0.442105263157895,0.505757307351639,32.1928741,35.260194,97.8348755648606
"1051",3712,"ענב","ענב",0.0568181818181818,0.205776173285199,0.108938547486034,0.182072829131653,0.231884057971014,0.204275534441805,0.380841121495327,0.19953596287703,0.189542483660131,32.2853929,35.1267665,97.2630259323709
"1052",3713,"נעמה","נעמ""ה",NA,0.19672131147541,0.315789473684211,0.285714285714286,0.244897959183673,0.308641975308642,0.363636363636364,0.304347826086957,0.318181818181818,31.9070159,35.4676824,94.1976942261959
"1053",3715,"עלמון","עלמון",0.260736196319018,0.543859649122807,0.47212543554007,0.5109375,0.53206002728513,0.564802182810368,0.648648648648649,0.528378378378378,0.481193255512322,31.828431,35.2943875,75.63578535448
"1054",3717,"חרמש","חרמש",0.028169014084507,0.162790697674419,0.356435643564356,0.231404958677686,0.435714285714286,0.3671875,0.454545454545455,0.346153846153846,0.426470588235294,32.42325,35.1189896,109.394156939692
"1055",3719,"תלם","תלם",0.0862068965517241,0.220588235294118,0.0947368421052632,0.2,0.22680412371134,0.290909090909091,0.335365853658537,0.141025641025641,0.0722222222222222,31.565164,35.030212,43.8042988148567
"1056",3720,"שעריתקווה","שערי תקווה",0.201327433628319,0.455112818050888,0.298727128082737,0.347994370161858,0.354325488896255,0.352515506547209,0.471768707482993,0.310646900269542,NA,32.1234321,35.0253351,77.3028149845114
"1057",3722,"אשכולות","אשכולות",0.125,0.272251308900524,0.171875,0.327272727272727,0.348148148148148,0.38655462184874,0.5,0.384905660377359,0.330985915492958,31.3909784,34.9050595,35.5189317526683
"1058",3723,"פניחבר","פני חבר",0,0.101851851851852,0.0588235294117647,0.120481927710843,0.111731843575419,0.0930232558139535,0.15606936416185,0.076530612244898,0.0995260663507109,31.4871315,35.1653275,56.8973105138597
"1059",3725,"נווהדניאל","נווה דניאל",0.102941176470588,0.338481338481338,0.153170731707317,0.249770431588613,0.175126903553299,0.176876617773943,0.303030303030303,0.125645438898451,0.211438474870017,31.6774965,35.1437494,56.4132707520617
"1060",3726,"נוקדים","נוקדים",0.0955414012738854,0.221333333333333,0.412541254125413,0.281746031746032,0.260571428571429,0.273364485981308,0.427118644067797,0.236421725239617,0.229941291585127,31.646125,35.2511805,65.7787741918126
"1061",3727,"עליזהב","עלי זהב",0.139455782312925,0.334328358208955,0.384892086330935,0.264150943396226,0.1875,0.179611650485437,0.290560471976401,0.158835208471211,0.20326150262085,32.0723705,35.0642616,74.6870724925512
"1062",3730,"גבעתזאב","גבעת זאב",0.196406696610862,0.435955910300266,0.306542869577833,0.338887464752628,0.334100057504313,0.312514272664992,0.373543057598733,0.264506492014248,0.229535340991411,31.8483295,35.1641175,67.7144792755378
"1063",3743,"טנא","טנא",0.0558139534883721,0.195571955719557,0.212025316455696,0.218232044198895,0.209424083769634,0.214659685863874,0.2890625,0.202020202020202,0.204326923076923,31.3748325,34.9573675,40.9794109729502
"1064",3744,"ברוכין","ברוכין",NA,NA,0.323943661971831,0.121212121212121,0.0833333333333333,0.082687338501292,0.116455696202532,0.0717299578059072,0.0764248704663212,32.0822305,35.094113,77.580102179129
"1065",3745,"מצדותיהודה","מצדות יהודה",0.0217391304347826,0.169154228855721,0.0622222222222222,0.108433734939759,0.0553359683794466,0.0585774058577406,0.138888888888889,0.0372492836676218,0.0443213296398892,31.3654374,35.1125124,55.116848632184
"1066",3746,"קריתנטפים","קרית נטפים",0.122222222222222,0.291666666666667,0.237735849056604,0.287581699346405,0.261627906976744,0.252777777777778,0.418282548476454,0.247910863509749,0.206185567010309,32.116988,35.1124035,81.9789551708444
"1067",3747,"דולב","דולב",0.0220048899755501,0.145129224652087,0.0700854700854701,0.120065789473684,0.112408759124088,0.107413010590015,0.265988372093023,0.11353711790393,0.134393063583815,31.9262485,35.133591,68.4159444295606
"1068",3748,"עתניאל","עתניאל",0.0683453237410072,0.175182481751825,0.14,0.0985074626865672,0.127027027027027,0.142857142857143,0.245664739884393,0.111428571428571,0.092485549132948,31.43886,35.0311099,45.1407436246328
"1069",3749,"יצהר","יצהר",0.0258620689655172,0.0588235294117647,0.0538461538461538,0.0178571428571429,0.0298507462686567,0.0298507462686567,0.109848484848485,0.0283687943262411,0.0170542635658915,32.1649466,35.2350119,93.865528255045
"1070",3750,"אלפימנשה","אלפי מנשה",0.177664974619289,0.375574712643678,0.318518518518519,0.303516639131461,0.316604995374653,0.317575473905921,0.382277297170914,0.288337924701561,0.308496138119037,32.1637265,35.005288,79.989633880632
"1071",3751,"מגדלים","מגדלים",0.2,0.431372549019608,0.373134328358209,0.279569892473118,0.0867052023121387,0.107784431137725,0.226519337016575,0.148514851485149,0.176991150442478,32.0904831,35.3419725,95.2001331079672
"1072",3752,"מעלהלבונה","מעלה לבונה",0.0357142857142857,0.177777777777778,0.0574712643678161,0.200692041522491,0.13134328358209,0.132530120481928,0.251479289940828,0.0898203592814371,0.094017094017094,32.0547589,35.2407845,85.3406902420608
"1073",3754,"אספר","אספר",0.0388349514563107,0.136363636363636,0.0116279069767442,0.0324324324324324,0.0274509803921569,0.0693430656934307,0.0747330960854092,0.0214285714285714,0.0257142857142857,31.587002,35.1901589,59.2400094079282
"1074",3756,"סוסיה","סוסיה",0.036,0.103202846975089,0.0551181102362205,0.0821596244131455,0.113553113553114,0.0849802371541502,0.197718631178707,0.0767716535433071,0.0771812080536913,31.3912906,35.1143225,54.2954048915841
"1075",3759,"אדורה","אדורה",0.205479452054795,0.368932038834951,0.208333333333333,0.221590909090909,0.271794871794872,0.268421052631579,0.37696335078534,0.224043715846995,0.207729468599034,31.5520339,35.0186455,42.5204146192969
"1076",3760,"אורנית","אורנית",0.160647103085026,0.34604385128694,0.266901231465192,0.261019135669748,0.260489162855438,0.274634848796544,0.333062715648468,0.22757643247621,0.260071090047393,32.1299135,34.996516,76.0833628391862
"1077",3762,"איתמר","איתמר",0.0176991150442478,0.0446096654275093,0.0630372492836676,0.0879396984924623,0.089086859688196,0.0873563218390805,0.178733031674208,0.0529953917050691,0.0487804878048781,32.0898021,34.8068353,99.083991950871
"1078",3763,"גבעבנימין","גבע בנימין",0.21656050955414,0.413268832066344,0.312465064281722,0.402128644146229,0.44294425087108,0.421074904782057,0.516910229645094,0.385238523852385,0.312989045383412,31.8493555,35.2744263,75.89228974
"1079",3764,"חגי","חגי",0.0184049079754601,0.099009900990099,0.0841121495327103,0.151111111111111,0.134328358208955,0.103448275862069,0.217557251908397,0.0756013745704467,0.107142857142857,31.4924879,35.0801746,48.7738838312172
"1080",3765,"עלי","עלי",0.0471887550200803,0.186907020872865,0.130752373995617,0.211803278688525,0.187911430281269,0.179424372320882,0.300483675937122,0.160191273161984,0.154804270462633,32.0711699,35.2687815,88.7012542919684
"1081",3766,"כרמיצור","כרמי צור",0.02,0.0912408759124088,0.0861618798955614,0.149473684210526,0.175946547884187,0.158482142857143,0.235294117647059,0.114678899082569,0.114485981308411,31.609445,35.101301,50.9275979544487
"1082",3767,"נחליאל","נחליאל",0.0315789473684211,0.0428571428571429,0.0358974358974359,0.0532786885245902,0.0852713178294574,0.124031007751938,0.194444444444444,0.0647773279352227,0.0795454545454545,32.4444315,34.927338,72.316801783496
"1083",3768,"פדואל","פדואל",0.035377358490566,0.13882863340564,0.0780984719864177,0.12280701754386,0.111982082866741,0.0824053452115813,0.206859592711683,0.0852211434735707,0.100616016427105,32.0617199,35.051626,73.6339889535484
"1084",3769,"הראדר","הר אדר",0.0932134096484056,0.23729863692689,0.172482552342971,0.184470588235294,0.203547297297297,0.219385547382086,0.253032928942808,0.2026913372582,0.215711252653928,31.8263731,35.129624,61.8136615177264
"1085",3770,"חשמונאים","חשמונאים",0.118598382749326,0.352678571428571,0.170552147239264,0.276497695852535,0.224944320712695,0.242424242424242,0.360093077370564,0.169175195665262,0.195731707317073,31.9309214,35.0238726,61.0727260243956
"1086",3778,"עץאפרים","עץ אפרים",0.228758169934641,0.384823848238482,0.347280334728033,0.348692403486924,0.341831916902738,0.327375352775165,0.453695042095416,0.264869888475836,NA,32.1166985,35.0463491,78.0640166578587
"1087",3779,"כוכביעקב","כוכב יעקב",0.0201854882705947,0.0913173652694611,0.0508957654723127,0.0923994038748137,0.102276176024279,0.103167683812845,0.204493742889647,0.0777055665442215,0.0567729083665339,31.880189,35.2437545,74.0105151462291
"1088",3780,"ביתרעילית","ביתר עילית",0.0084843810258388,0.0134969325153374,0.00978781167393013,0.0146469704556835,0.0342652402099314,0.0278777409913152,0.0421950874546226,0.0161518843865118,0.0138466734211415,31.7019045,35.1121105,55.1540853698991
"1089",3781,"קדר","קדר",0.257383966244726,0.515337423312883,0.447265625,0.56859756097561,0.612765957446809,0.60961810466761,0.704419889502762,0.57245337159254,0.49402390438247,31.7506345,35.3077616,73.939311244278
"1090",3784,"שמעה","שמעה",0.0952380952380952,0.297709923664122,0.347826086956522,0.293838862559242,0.282131661442006,0.281645569620253,0.382262996941896,0.273273273273273,0.238482384823848,31.3875105,35.012247,45.2004208672691
"1091",3787,"נעלה","נעלה",0.184300341296928,0.392330383480826,0.327450980392157,0.314785373608903,0.386946386946387,0.379107981220657,0.47680690399137,0.374501992031873,0.373870172555464,31.9627764,35.064501,66.2716886108797
"1092",3788,"טלמון","טלמון",0.0407523510971787,0.143552311435523,0.0693842150910668,0.0781134856300663,0.0775370581527936,0.0722610722610723,0.165633802816901,0.0638182801514332,0.0676762896355892,31.9394746,35.133131,69.7442941343015
"1093",3791,"צופים","צופים",0.170391061452514,0.341935483870968,0.261838440111421,0.294691224268689,0.267248908296943,0.263483642793988,0.359442993907746,0.239750445632799,0.28927680798005,32.1981344,35.010141,82.9108972607033
"1094",3793,"אבניחפץ","אבני חפץ",0.0427807486631016,0.124153498871332,0.090625,0.200545702592087,0.245614035087719,0.231749710312862,0.382519863791146,0.18020022246941,0.164750957854406,32.2865635,35.075054,94.3414704330585
"1095",3794,"בתעין","בת עין",0.0705394190871369,0.239057239057239,0.0521739130434783,0.141221374045802,0.141538461538462,0.179530201342282,0.390953150242326,0.0860420650095602,0.0976430976430976,31.6575564,35.101987,52.0074881764977
