"SEMEL_YISHUV","year","locality","loc","distance","SHEM_YISHUV.x","SHEM_YISHUV_ENGLISH.x","treated","temporal_distance","number_of_red_alerts","temporal_group","likud_percentage","post","year_election","X","SHEM_YISHUV.y","SHEM_YISHUV_ENGLISH.y","Religion_yishuv_Code","Religion_yishuv_Txt","Pop_Total","Male_Total","Female_Total","age_0_14","age_15_19","age_20_29","age_30_64","age_65_up","Shape_Area","density","age_65_up_percentage","ntl","right_wing_percentage","turnout_percentage","red_alert_number_category","time_to_treatment"
106,2006,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,0,"temporal_distance == 6",0.0260869565217391,FALSE,"2006",1035,"כפר גדעון","KEFAR GID'ON",1,NA,221,NA,NA,NA,NA,NA,NA,NA,0.504970936345335,437.648949857313,NA,60,0.71304347826087,1,"No Alerts",-3
106,2009,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,0,"temporal_distance == 6",0.181818181818182,FALSE,"2009",1042,"כפר גדעון","KEFAR GID'ON",1,NA,284,NA,NA,NA,NA,NA,NA,NA,0.504970936345335,562.408605246502,NA,56,0.727272727272727,0.678082191780822,"No Alerts",-2
106,2013,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,0,"temporal_distance == 6",0.114035087719298,FALSE,"2013",1039,"כפר גדעון","KEFAR GID'ON",1,"יהודי",300,150,140,120,10,40,110,20,0.504970936345335,594.093597091375,0.0666666666666667,62,0.640350877192982,0.730769230769231,"No Alerts",-1
106,2015,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.0846153846153846,TRUE,"2015",1036,"כפר גדעון","KEFAR GID'ON",1,"יהודי",330,170,160,140,20,40,120,20,0.504970936345335,653.502956800512,0.0606060606060606,58,0.569230769230769,0.778443113772455,"1-2 Alerts",0
106,2019,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.172413793103448,TRUE,"2019",1031,"כפר גדעון","KEFAR GID'ON",1,"יהודי",346,180,166,135,31,41,106,0,0.504970936345335,685.187948645386,0,NA,0.572413793103448,0.802197802197802,"1-2 Alerts",NA
106,2019,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.172413793103448,TRUE,"2019",1031,"כפר גדעון","KEFAR GID'ON",1,"יהודי",346,180,166,135,31,41,106,0,0.504970936345335,685.187948645386,0,NA,0.572413793103448,0.769230769230769,"1-2 Alerts",NA
106,2019,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.172413793103448,TRUE,"2019",1031,"כפר גדעון","KEFAR GID'ON",1,"יהודי",346,180,166,135,31,41,106,0,0.504970936345335,685.187948645386,0,NA,0.657142857142857,0.802197802197802,"1-2 Alerts",NA
106,2019,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.172413793103448,TRUE,"2019",1031,"כפר גדעון","KEFAR GID'ON",1,"יהודי",346,180,166,135,31,41,106,0,0.504970936345335,685.187948645386,0,NA,0.657142857142857,0.769230769230769,"1-2 Alerts",NA
106,2019,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.207142857142857,TRUE,"2019.2",1031,"כפר גדעון","KEFAR GID'ON",1,"יהודי",346,180,166,135,31,41,106,0,0.504970936345335,685.187948645386,0,NA,0.572413793103448,0.802197802197802,"1-2 Alerts",NA
106,2019,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.207142857142857,TRUE,"2019.2",1031,"כפר גדעון","KEFAR GID'ON",1,"יהודי",346,180,166,135,31,41,106,0,0.504970936345335,685.187948645386,0,NA,0.572413793103448,0.769230769230769,"1-2 Alerts",NA
106,2019,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.207142857142857,TRUE,"2019.2",1031,"כפר גדעון","KEFAR GID'ON",1,"יהודי",346,180,166,135,31,41,106,0,0.504970936345335,685.187948645386,0,NA,0.657142857142857,0.802197802197802,"1-2 Alerts",NA
106,2019,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.207142857142857,TRUE,"2019.2",1031,"כפר גדעון","KEFAR GID'ON",1,"יהודי",346,180,166,135,31,41,106,0,0.504970936345335,685.187948645386,0,NA,0.657142857142857,0.769230769230769,"1-2 Alerts",NA
106,2020,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.26865671641791,TRUE,"2020",1030,"כפר גדעון","KEFAR GID'ON",1,"יהודי",334,177,154,122,32,37,0,0,0.504970936345335,661.424204761731,0,NA,0.597014925373134,0.728260869565217,"1-2 Alerts",NA
106,2021,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.177777777777778,TRUE,"2021",1028,"כפר גדעון","KEFAR GID'ON",1,"יהודי",351,182,169,127,34,42,117,0,0.504970936345335,695.089508596909,0,NA,0.696296296296296,0.71957671957672,"1-2 Alerts",NA
106,2022,"כפר גדעון","כפרגדעון",138.095299723274,"כפר גדעון","KEFAR GID'ON",1,6,1,"temporal_distance == 6",0.14,TRUE,"2022",1041,"כפר גדעון","KEFAR GID'ON",1,"יהודי",363,190,173,130,34,45,119,0,0.504970936345335,718.853252480564,0,NA,0.74,0.710900473933649,"1-2 Alerts",NA
1061,2006,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,0,"temporal_distance == 6",0.0990460016982169,FALSE,"2006",10713,"נצרת עילית","NAZERAT ILLIT",4,NA,43577,NA,NA,NA,NA,NA,NA,NA,32.830025520643,1327.35199893766,NA,49.6444444444444,0.397083062784077,0.489583182178162,"No Alerts",-3
1061,2009,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,0,"temporal_distance == 6",0.215786402100963,FALSE,"2009",10719,"נצרת עילית","NAZERAT ILLIT",4,NA,40898,NA,NA,NA,NA,NA,NA,NA,32.830025520643,1245.74986925563,NA,49.5106382978723,0.430113802159323,0.538332486019319,"No Alerts",-2
1061,2013,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,0,"temporal_distance == 6",0.422741816391829,FALSE,"2013",10715,"נצרת עילית","NAZERAT ILLIT",4,"מעורב",40450,19310,21160,7610,2540,5380,17780,7190,32.830025520643,1232.10382442638,0.177750309023486,52.8444444444444,0.080826975141521,0.53079096764339,"No Alerts",-1
1061,2015,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.273763226915076,TRUE,"2015",10721,"נצרת עילית","NAZERAT ILLIT",4,"מעורב",40220,19180,21030,7660,2550,5250,17310,7460,32.830025520643,1225.0980424828,0.185479860765788,53.5777777777778,0.271456995568418,0.577839179266764,"1-2 Alerts",0
1061,2019,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.299187831557204,TRUE,"2019",10720,"נוף הגליל","NOF HAGALIL",4,"מעורב",41733,20018,21716,8563,2649,5465,17290,7758,32.830025520643,1271.183903703,0.185896053482855,NA,0.274869724426083,0.551830354869915,"1-2 Alerts",NA
1061,2019,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.299187831557204,TRUE,"2019",10720,"נוף הגליל","NOF HAGALIL",4,"מעורב",41733,20018,21716,8563,2649,5465,17290,7758,32.830025520643,1271.183903703,0.185896053482855,NA,0.274869724426083,0.562824901737036,"1-2 Alerts",NA
1061,2019,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.299187831557204,TRUE,"2019",10720,"נוף הגליל","NOF HAGALIL",4,"מעורב",41733,20018,21716,8563,2649,5465,17290,7758,32.830025520643,1271.183903703,0.185896053482855,NA,0.289686344336392,0.551830354869915,"1-2 Alerts",NA
1061,2019,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.299187831557204,TRUE,"2019",10720,"נוף הגליל","NOF HAGALIL",4,"מעורב",41733,20018,21716,8563,2649,5465,17290,7758,32.830025520643,1271.183903703,0.185896053482855,NA,0.289686344336392,0.562824901737036,"1-2 Alerts",NA
1061,2019,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.299821942199699,TRUE,"2019.2",10720,"נוף הגליל","NOF HAGALIL",4,"מעורב",41733,20018,21716,8563,2649,5465,17290,7758,32.830025520643,1271.183903703,0.185896053482855,NA,0.274869724426083,0.551830354869915,"1-2 Alerts",NA
1061,2019,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.299821942199699,TRUE,"2019.2",10720,"נוף הגליל","NOF HAGALIL",4,"מעורב",41733,20018,21716,8563,2649,5465,17290,7758,32.830025520643,1271.183903703,0.185896053482855,NA,0.274869724426083,0.562824901737036,"1-2 Alerts",NA
1061,2019,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.299821942199699,TRUE,"2019.2",10720,"נוף הגליל","NOF HAGALIL",4,"מעורב",41733,20018,21716,8563,2649,5465,17290,7758,32.830025520643,1271.183903703,0.185896053482855,NA,0.289686344336392,0.551830354869915,"1-2 Alerts",NA
1061,2019,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.299821942199699,TRUE,"2019.2",10720,"נוף הגליל","NOF HAGALIL",4,"מעורב",41733,20018,21716,8563,2649,5465,17290,7758,32.830025520643,1271.183903703,0.185896053482855,NA,0.289686344336392,0.562824901737036,"1-2 Alerts",NA
1061,2020,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.33620728569494,TRUE,"2020",10724,"נוף הגליל","NOF HAGALIL",4,"מעורב",41945,20147,21793,8676,2658,5605,17186,7820,32.830025520643,1277.64140705969,0.186434616760043,NA,0.263666320588634,0.566790469693524,"1-2 Alerts",NA
1061,2021,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.296286902708735,TRUE,"2021",10712,"נוף הגליל","NOF HAGALIL",4,"מעורב",42659,20522,22139,9192,2653,5756,17247,7810,32.830025520643,1299.38979100631,0.183079772146558,NA,0.278685198336208,0.504641775983855,"1-2 Alerts",NA
1061,2022,"נצרת עילית","נצרתעילית",142.420451164397,"נצרת עילית","NAZERAT ILLIT",1,6,2,"temporal_distance == 6",0.278782699520486,TRUE,"2022",10723,"נוף הגליל","NOF HAGALIL",4,"מעורב",44184,21212,22974,10044,2655,5794,17830,7861,32.830025520643,1345.84117128443,0.177915082382763,NA,0.277833167165171,0.52798576617985,"1-2 Alerts",NA
1069,2006,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,0,"temporal_distance == 6",0.0257142857142857,FALSE,"2006",10832,"רם-און","RAM-ON",1,NA,633,NA,NA,NA,NA,NA,NA,NA,1.06599586099467,593.810936009969,NA,20,0.0457142857142857,0.966647886079166,"No Alerts",-3
1069,2009,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,0,"temporal_distance == 6",0.118387909319899,FALSE,"2009",10826,"רם-און","RAM-ON",1,NA,861,NA,NA,NA,NA,NA,NA,NA,1.06599586099467,807.695443767114,NA,21.5,0.0654911838790932,0.832635983263598,"No Alerts",-2
1069,2013,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,0,"temporal_distance == 6",0.087527352297593,FALSE,"2013",10833,"רם-און","RAM-ON",1,"יהודי",940,490,440,340,70,60,350,120,1.06599586099467,881.804549525072,0.127659574468085,20,0.0547045951859956,0.827898550724638,"No Alerts",-1
1069,2015,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0899122807017544,TRUE,"2015",10831,"רם-און","RAM-ON",1,"יהודי",1000,520,480,340,100,70,370,120,1.06599586099467,938.089946303268,0.12,26,0.0416666666666667,0.802447552447552,"1-2 Alerts",0
1069,2019,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0845070422535211,TRUE,"2019",10824,"רם-און","RAM-ON",1,"יהודי",978,501,477,279,110,103,373,115,1.06599586099467,917.451967484596,0.11758691206544,NA,0.0422535211267606,0.774343122102009,"1-2 Alerts",NA
1069,2019,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0845070422535211,TRUE,"2019",10824,"רם-און","RAM-ON",1,"יהודי",978,501,477,279,110,103,373,115,1.06599586099467,917.451967484596,0.11758691206544,NA,0.0422535211267606,0.773291925465838,"1-2 Alerts",NA
1069,2019,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0845070422535211,TRUE,"2019",10824,"רם-און","RAM-ON",1,"יהודי",978,501,477,279,110,103,373,115,1.06599586099467,917.451967484596,0.11758691206544,NA,0.0501002004008016,0.774343122102009,"1-2 Alerts",NA
1069,2019,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0845070422535211,TRUE,"2019",10824,"רם-און","RAM-ON",1,"יהודי",978,501,477,279,110,103,373,115,1.06599586099467,917.451967484596,0.11758691206544,NA,0.0501002004008016,0.773291925465838,"1-2 Alerts",NA
1069,2019,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0821643286573146,TRUE,"2019.2",10824,"רם-און","RAM-ON",1,"יהודי",978,501,477,279,110,103,373,115,1.06599586099467,917.451967484596,0.11758691206544,NA,0.0422535211267606,0.774343122102009,"1-2 Alerts",NA
1069,2019,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0821643286573146,TRUE,"2019.2",10824,"רם-און","RAM-ON",1,"יהודי",978,501,477,279,110,103,373,115,1.06599586099467,917.451967484596,0.11758691206544,NA,0.0422535211267606,0.773291925465838,"1-2 Alerts",NA
1069,2019,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0821643286573146,TRUE,"2019.2",10824,"רם-און","RAM-ON",1,"יהודי",978,501,477,279,110,103,373,115,1.06599586099467,917.451967484596,0.11758691206544,NA,0.0501002004008016,0.774343122102009,"1-2 Alerts",NA
1069,2019,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0821643286573146,TRUE,"2019.2",10824,"רם-און","RAM-ON",1,"יהודי",978,501,477,279,110,103,373,115,1.06599586099467,917.451967484596,0.11758691206544,NA,0.0501002004008016,0.773291925465838,"1-2 Alerts",NA
1069,2020,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0965092402464066,TRUE,"2020",10822,"רם-און","RAM-ON",1,"יהודי",985,511,466,264,108,128,373,112,1.06599586099467,924.018597108719,0.113705583756345,NA,0.053388090349076,0.748466257668712,"1-2 Alerts",NA
1069,2021,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.0707269155206287,TRUE,"2021",10820,"רם-און","RAM-ON",1,"יהודי",984,505,479,256,104,134,379,109,1.06599586099467,923.080507162416,0.110772357723577,NA,0.0884086444007859,0.760059612518629,"1-2 Alerts",NA
1069,2022,"רם-און","רםאון",125.512357337545,"רם-און","RAM-ON",1,6,1,"temporal_distance == 6",0.072,TRUE,"2022",10828,"רם-און","RAM-ON",1,"יהודי",957,483,475,220,117,142,376,103,1.06599586099467,897.752078612228,0.107628004179728,NA,0.05,0.727802037845706,"1-2 Alerts",NA
1077,2006,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0,FALSE,"2006",10894,"גבעת שפירא","GIV'AT SHAPPIRA",1,NA,218,NA,NA,NA,NA,NA,NA,NA,0.119946787935517,1817.4725955746,NA,61,0.0471698113207547,1,"No Alerts",-3
1077,2009,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.181034482758621,FALSE,"2009",10893,"גבעת שפירא","GIV'AT SHAPPIRA",1,NA,359,NA,NA,NA,NA,NA,NA,NA,0.119946787935517,2992.99386151964,NA,59,0.0344827586206897,0.729559748427673,"No Alerts",-2
1077,2013,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0748299319727891,FALSE,"2013",10905,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",380,190,190,130,30,20,160,40,0.119946787935517,3168.07149687315,0.105263157894737,63,0.0340136054421769,0.798913043478261,"No Alerts",-1
1077,2015,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.104046242774566,TRUE,"2015",10899,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",430,200,230,120,50,20,170,70,0.119946787935517,3584.92300961962,0.162790697674419,62,0.0289017341040462,0.828571428571429,"No Alerts",0
1077,2019,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0773809523809524,TRUE,"2019",10901,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",410,192,218,111,41,32,150,76,0.119946787935517,3418.18240452104,0.185365853658537,NA,0.0357142857142857,0.783018867924528,"No Alerts",NA
1077,2019,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0773809523809524,TRUE,"2019",10901,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",410,192,218,111,41,32,150,76,0.119946787935517,3418.18240452104,0.185365853658537,NA,0.0357142857142857,0.792452830188679,"No Alerts",NA
1077,2019,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0773809523809524,TRUE,"2019",10901,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",410,192,218,111,41,32,150,76,0.119946787935517,3418.18240452104,0.185365853658537,NA,0.072289156626506,0.783018867924528,"No Alerts",NA
1077,2019,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0773809523809524,TRUE,"2019",10901,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",410,192,218,111,41,32,150,76,0.119946787935517,3418.18240452104,0.185365853658537,NA,0.072289156626506,0.792452830188679,"No Alerts",NA
1077,2019,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0602409638554217,TRUE,"2019.2",10901,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",410,192,218,111,41,32,150,76,0.119946787935517,3418.18240452104,0.185365853658537,NA,0.0357142857142857,0.783018867924528,"No Alerts",NA
1077,2019,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0602409638554217,TRUE,"2019.2",10901,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",410,192,218,111,41,32,150,76,0.119946787935517,3418.18240452104,0.185365853658537,NA,0.0357142857142857,0.792452830188679,"No Alerts",NA
1077,2019,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0602409638554217,TRUE,"2019.2",10901,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",410,192,218,111,41,32,150,76,0.119946787935517,3418.18240452104,0.185365853658537,NA,0.072289156626506,0.783018867924528,"No Alerts",NA
1077,2019,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0602409638554217,TRUE,"2019.2",10901,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",410,192,218,111,41,32,150,76,0.119946787935517,3418.18240452104,0.185365853658537,NA,0.072289156626506,0.792452830188679,"No Alerts",NA
1077,2020,"גבעת שפירא","גבעתשפירא",91.7040971171502,"גבעת שפירא","GIV'AT SHAPPIRA",0,NA,0,"no_red_alert",0.0935672514619883,TRUE,"2020",10895,"גבעת שפירא","GIV'AT SHAPPIRA",1,"יהודי",406,191,212,95,44,34,150,83,0.119946787935517,3384.83428350132,0.204433497536946,NA,0.064327485380117,0.8,"No Alerts",NA
