"","loc","SEMEL_YISHUV","Pop_Total","year","lat","long"
"16501","צפת",8000,35717,2018,32.958094,35.496487
"16502","צפת",8000,36094,2019,32.958094,35.496487
"16503","צפת",8000,32400,2011,32.958094,35.496487
"16504","צפת",8000,32070,2012,32.958094,35.496487
"16505","צפת",8000,29400,2008,32.958094,35.496487
"16506","צפת",8000,33610,2016,32.958094,35.496487
"16507","צפת",8000,32900,2014,32.958094,35.496487
"16508","צפת",8000,32890,2013,32.958094,35.496487
"16509","צפת",8000,32070,2012,32.958094,35.496487
"16510","צרופה",612,1154,2022,32.648887,34.945574
"16511","צרופה",612,1107,2018,32.648887,34.945574
"16512","צרופה",612,1080,2013,32.648887,34.945574
"16513","צרופה",612,1120,2016,32.648887,34.945574
"16514","צרופה",612,1090,2015,32.648887,34.945574
"16515","צרופה",612,1152,2021,32.648887,34.945574
"16516","צרופה",612,1060,2012,32.648887,34.945574
"16517","צרופה",612,964,2009,32.648887,34.945574
"16518","צרופה",612,1097,2019,32.648887,34.945574
"16519","צרופה",612,900,2008,32.648887,34.945574
"16520","צרופה",612,1000,2011,32.648887,34.945574
"16521","צרופה",612,839,2006,32.648887,34.945574
"16522","צרופה",612,1123,2020,32.648887,34.945574
"16523","צרופה",612,1100,2014,32.648887,34.945574
"16524","צרופה",612,1121,2017,32.648887,34.945574
"16525","צרעה",567,900,2016,31.7618814,34.9697485
"16526","צרעה",567,900,2008,31.7618814,34.9697485
"16527","צרעה",567,946,2021,31.7618814,34.9697485
"16528","צרעה",567,936,2022,31.7618814,34.9697485
"16529","צרעה",567,930,2019,31.7618814,34.9697485
"16530","צרעה",567,910,2015,31.7618814,34.9697485
"16531","צרעה",567,900,2012,31.7618814,34.9697485
"16532","צרעה",567,908,2017,31.7618814,34.9697485
"16533","צרעה",567,870,2013,31.7618814,34.9697485
"16534","צרעה",567,918,2018,31.7618814,34.9697485
"16535","צרעה",567,941,2020,31.7618814,34.9697485
"16536","צרעה",567,900,2011,31.7618814,34.9697485
"16537","צרעה",567,845,2009,31.7618814,34.9697485
"16538","צרעה",567,890,2014,31.7618814,34.9697485
"16539","צרעה",567,708,2006,31.7618814,34.9697485
"16540","קבועהשבט",1234,NA,2009,31.2250865,35.214754
"16541","קבועהשבט",1234,NA,2006,31.2250865,35.214754
"16542","קבוצתיבנה",334,950,2015,31.816119,34.719815
"16543","קבוצתיבנה",334,964,2019,31.816119,34.719815
"16544","קבוצתיבנה",334,960,2014,31.816119,34.719815
"16545","קבוצתיבנה",334,991,2017,31.816119,34.719815
"16546","קבוצתיבנה",334,957,2021,31.816119,34.719815
"16547","קבוצתיבנה",334,1000,2008,31.816119,34.719815
"16548","קבוצתיבנה",334,976,2018,31.816119,34.719815
"16549","קבוצתיבנה",334,1050,2006,31.816119,34.719815
"16550","קבוצתיבנה",334,980,2016,31.816119,34.719815
"16551","קבוצתיבנה",334,940,2022,31.816119,34.719815
"16552","קבוצתיבנה",334,940,2009,31.816119,34.719815
"16553","קבוצתיבנה",334,964,2020,31.816119,34.719815
"16554","קבוצתיבנה",334,1000,2011,31.816119,34.719815
"16555","קבוצתיבנה",334,940,2012,31.816119,34.719815
"16556","קבוצתיבנה",334,900,2013,31.816119,34.719815
"16557","קדומים",3557,4481,2017,32.2180506,35.161528
"16558","קדומים",3557,4330,2016,32.2180506,35.161528
"16559","קדומים",3557,4340,2015,32.2180506,35.161528
"16560","קדומים",3557,3767,2009,32.2180506,35.161528
"16561","קדומים",3557,4595,2018,32.2180506,35.161528
"16562","קדומים",3557,4548,2022,32.2180506,35.161528
"16563","קדומים",3557,3700,2008,32.2180506,35.161528
"16564","קדומים",3557,4170,2013,32.2180506,35.161528
"16565","קדומים",3557,3900,2011,32.2180506,35.161528
"16566","קדומים",3557,4190,2014,32.2180506,35.161528
"16567","קדומים",3557,3208,2006,32.2180506,35.161528
"16568","קדומים",3557,4586,2020,32.2180506,35.161528
"16569","קדומים",3557,4544,2019,32.2180506,35.161528
"16570","קדומים",3557,4590,2021,32.2180506,35.161528
"16571","קדומים",3557,4120,2012,32.2180506,35.161528
"16572","קדימהצורן",195,22491,2018,32.28232,34.921187
"16573","קדימהצורן",195,18620,2013,32.28232,34.921187
"16574","קדימהצורן",195,20510,2015,32.28232,34.921187
"16575","קדימהצורן",195,22919,2021,32.28232,34.921187
"16576","קדימהצורן",195,17600,2011,32.28232,34.921187
"16577","קדימהצורן",195,21410,2016,32.28232,34.921187
"16578","קדימהצורן",195,19600,2014,32.28232,34.921187
"16579","קדימהצורן",195,22683,2019,32.28232,34.921187
"16580","קדימהצורן",195,22715,2020,32.28232,34.921187
"16581","קדימהצורן",195,16751,2009,32.28232,34.921187
"16582","קדימהצורן",195,16400,2008,32.28232,34.921187
"16583","קדימהצורן",195,17960,2012,32.28232,34.921187
"16584","קדימהצורן",195,21987,2017,32.28232,34.921187
"16585","קדימהצורן",195,23220,2022,32.28232,34.921187
"16586","קדמה",392,141,2017,31.7011953,34.7747216
"16587","קדמה",392,0,2022,31.7011953,34.7747216
"16588","קדמה",392,240,2013,31.7011953,34.7747216
"16589","קדמה",392,240,2012,31.7011953,34.7747216
"16590","קדמה",392,60,2014,31.7011953,34.7747216
"16591","קדמה",392,0,2019,31.7011953,34.7747216
"16592","קדמה",392,92,2006,31.7011953,34.7747216
"16593","קדמה",392,70,2015,31.7011953,34.7747216
"16594","קדמה",392,200,2011,31.7011953,34.7747216
"16595","קדמה",392,140,2016,31.7011953,34.7747216
"16596","קדמה",392,200,2008,31.7011953,34.7747216
"16597","קדמה",392,0,2018,31.7011953,34.7747216
"16598","קדמה",392,0,2020,31.7011953,34.7747216
"16599","קדמה",392,190,2009,31.7011953,34.7747216
"16600","קדמה",392,0,2021,31.7011953,34.7747216
"16601","קדמתצבי",4025,300,2011,33.030075,35.6978959
"16602","קדמתצבי",4025,340,2013,33.030075,35.6978959
"16603","קדמתצבי",4025,512,2020,33.030075,35.6978959
"16604","קדמתצבי",4025,330,2014,33.030075,35.6978959
"16605","קדמתצבי",4025,300,2008,33.030075,35.6978959
"16606","קדמתצבי",4025,340,2012,33.030075,35.6978959
"16607","קדמתצבי",4025,330,2009,33.030075,35.6978959
"16608","קדמתצבי",4025,537,2021,33.030075,35.6978959
"16609","קדמתצבי",4025,451,2018,33.030075,35.6978959
"16610","קדמתצבי",4025,360,2015,33.030075,35.6978959
"16611","קדמתצבי",4025,578,2022,33.030075,35.6978959
"16612","קדמתצבי",4025,423,2017,33.030075,35.6978959
"16613","קדמתצבי",4025,390,2016,33.030075,35.6978959
"16614","קדמתצבי",4025,371,2006,33.030075,35.6978959
"16615","קדמתצבי",4025,499,2019,33.030075,35.6978959
"16616","קדר",3781,1565,2018,31.7506345,35.3077616
"16617","קדר",3781,1380,2014,31.7506345,35.3077616
"16618","קדר",3781,800,2008,31.7506345,35.3077616
"16619","קדר",3781,1100,2011,31.7506345,35.3077616
"16620","קדר",3781,1599,2019,31.7506345,35.3077616
"16621","קדר",3781,1649,2022,31.7506345,35.3077616
"16622","קדר",3781,958,2009,31.7506345,35.3077616
"16623","קדר",3781,1617,2021,31.7506345,35.3077616
"16624","קדר",3781,1590,2017,31.7506345,35.3077616
"16625","קדר",3781,1250,2012,31.7506345,35.3077616
"16626","קדר",3781,1618,2020,31.7506345,35.3077616
"16627","קדר",3781,1490,2015,31.7506345,35.3077616
"16628","קדר",3781,782,2006,31.7506345,35.3077616
"16629","קדר",3781,1290,2013,31.7506345,35.3077616
"16630","קדר",3781,1560,2016,31.7506345,35.3077616
"16631","קדרון",615,1580,2016,31.8143475,34.7954529
"16632","קדרון",615,1615,2021,31.8143475,34.7954529
"16633","קדרון",615,1560,2015,31.8143475,34.7954529
"16634","קדרון",615,1400,2008,31.8143475,34.7954529
"16635","קדרון",615,1570,2014,31.8143475,34.7954529
"16636","קדרון",615,1594,2017,31.8143475,34.7954529
"16637","קדרון",615,1580,2013,31.8143475,34.7954529
"16638","קדרון",615,1607,2019,31.8143475,34.7954529
"16639","קדרון",615,1618,2018,31.8143475,34.7954529
"16640","קדרון",615,1500,2011,31.8143475,34.7954529
"16641","קדרון",615,1626,2022,31.8143475,34.7954529
"16642","קדרון",615,1604,2020,31.8143475,34.7954529
"16643","קדרון",615,1408,2009,31.8143475,34.7954529
"16644","קדרון",615,1550,2012,31.8143475,34.7954529
"16645","קדרון",615,1295,2006,31.8143475,34.7954529
"16646","קדרים",1211,200,2011,32.8965689,35.4735214
"16647","קדרים",1211,252,2018,32.8965689,35.4735214
"16648","קדרים",1211,210,2016,32.8965689,35.4735214
"16649","קדרים",1211,270,2019,32.8965689,35.4735214
"16650","קדרים",1211,190,2014,32.8965689,35.4735214
"16651","קדרים",1211,180,2012,32.8965689,35.4735214
"16652","קדרים",1211,190,2013,32.8965689,35.4735214
"16653","קדרים",1211,290,2020,32.8965689,35.4735214
"16654","קדרים",1211,231,2017,32.8965689,35.4735214
"16655","קדרים",1211,190,2015,32.8965689,35.4735214
"16656","קדרים",1211,100,2008,32.8965689,35.4735214
"16657","קדרים",1211,154,2009,32.8965689,35.4735214
"16658","קדרים",1211,308,2022,32.8965689,35.4735214
"16659","קדרים",1211,292,2021,32.8965689,35.4735214
"16660","קדרים",1211,123,2006,32.8965689,35.4735214
"16661","קודייראתאצאנעשבט",964,NA,2009,NA,NA
"16662","קודייראתאצאנעשבט",964,NA,2006,NA,NA
"16663","קוואעיןשבט",972,NA,2006,31.3233025,35.026031
"16664","קוואעיןשבט",972,NA,2009,31.3233025,35.026031
"16665","קוממיות",766,400,2008,31.6627675,34.7301505
"16666","קוממיות",766,540,2016,31.6627675,34.7301505
"16667","קוממיות",766,248,2006,31.6627675,34.7301505
"16668","קוממיות",766,420,2012,31.6627675,34.7301505
"16669","קוממיות",766,374,2009,31.6627675,34.7301505
"16670","קוממיות",766,510,2014,31.6627675,34.7301505
"16671","קוממיות",766,551,2020,31.6627675,34.7301505
"16672","קוממיות",766,606,2022,31.6627675,34.7301505
"16673","קוממיות",766,530,2015,31.6627675,34.7301505
"16674","קוממיות",766,555,2021,31.6627675,34.7301505
"16675","קוממיות",766,537,2017,31.6627675,34.7301505
"16676","קוממיות",766,559,2019,31.6627675,34.7301505
"16677","קוממיות",766,420,2013,31.6627675,34.7301505
"16678","קוממיות",766,542,2018,31.6627675,34.7301505
"16679","קוממיות",766,400,2011,31.6627675,34.7301505
"16680","קורנית",1179,918,2022,32.843647,35.2523315
"16681","קורנית",1179,925,2018,32.843647,35.2523315
"16682","קורנית",1179,700,2011,32.843647,35.2523315
"16683","קורנית",1179,927,2019,32.843647,35.2523315
"16684","קורנית",1179,916,2017,32.843647,35.2523315
"16685","קורנית",1179,915,2021,32.843647,35.2523315
"16686","קורנית",1179,840,2013,32.843647,35.2523315
"16687","קורנית",1179,850,2014,32.843647,35.2523315
"16688","קורנית",1179,700,2008,32.843647,35.2523315
"16689","קורנית",1179,830,2012,32.843647,35.2523315
"16690","קורנית",1179,655,2006,32.843647,35.2523315
"16691","קורנית",1179,880,2016,32.843647,35.2523315
"16692","קורנית",1179,680,2009,32.843647,35.2523315
"16693","קורנית",1179,870,2015,32.843647,35.2523315
"16694","קורנית",1179,922,2020,32.843647,35.2523315
"16695","קטורה",1052,400,2008,29.9691415,35.061034
"16696","קטורה",1052,457,2009,29.9691415,35.061034
"16697","קטורה",1052,490,2015,29.9691415,35.061034
"16698","קטורה",1052,470,2018,29.9691415,35.061034
"16699","קטורה",1052,487,2020,29.9691415,35.061034
"16700","קטורה",1052,506,2021,29.9691415,35.061034
"16701","קטורה",1052,480,2016,29.9691415,35.061034
"16702","קטורה",1052,471,2019,29.9691415,35.061034
"16703","קטורה",1052,500,2011,29.9691415,35.061034
"16704","קטורה",1052,470,2012,29.9691415,35.061034
"16705","קטורה",1052,450,2013,29.9691415,35.061034
"16706","קטורה",1052,454,2006,29.9691415,35.061034
"16707","קטורה",1052,476,2017,29.9691415,35.061034
"16708","קטורה",1052,480,2014,29.9691415,35.061034
"16709","קטורה",1052,509,2022,29.9691415,35.061034
"16710","קיסריה",1167,5343,2019,32.496276,34.9199935
"16711","קיסריה",1167,4850,2015,32.496276,34.9199935
"16712","קיסריה",1167,5127,2017,32.496276,34.9199935
"16713","קיסריה",1167,4970,2016,32.496276,34.9199935
"16714","קיסריה",1167,4000,2008,32.496276,34.9199935
"16715","קיסריה",1167,5783,2021,32.496276,34.9199935
"16716","קיסריה",1167,4560,2012,32.496276,34.9199935
"16717","קיסריה",1167,4431,2006,32.496276,34.9199935
"16718","קיסריה",1167,5561,2020,32.496276,34.9199935
"16719","קיסריה",1167,4177,2009,32.496276,34.9199935
"16720","קיסריה",1167,5170,2018,32.496276,34.9199935
"16721","קיסריה",1167,5997,2022,32.496276,34.9199935
"16722","קיסריה",1167,4500,2011,32.496276,34.9199935
"16723","קיסריה",1167,4630,2013,32.496276,34.9199935
"16724","קיסריה",1167,4760,2014,32.496276,34.9199935
"16725","קלחים",414,510,2012,31.450237,34.676825
"16726","קלחים",414,643,2019,31.450237,34.676825
"16727","קלחים",414,377,2009,31.450237,34.676825
"16728","קלחים",414,580,2014,31.450237,34.676825
"16729","קלחים",414,550,2013,31.450237,34.676825
"16730","קלחים",414,500,2011,31.450237,34.676825
"16731","קלחים",414,300,2008,31.450237,34.676825
"16732","קלחים",414,610,2016,31.450237,34.676825
"16733","קלחים",414,307,2006,31.450237,34.676825
"16734","קלחים",414,679,2021,31.450237,34.676825
"16735","קלחים",414,590,2015,31.450237,34.676825
"16736","קלחים",414,632,2018,31.450237,34.676825
"16737","קלחים",414,653,2020,31.450237,34.676825
"16738","קלחים",414,677,2022,31.450237,34.676825
"16739","קלחים",414,638,2017,31.450237,34.676825
"16740","קליה",3601,399,2017,31.7510134,35.466779
"16741","קליה",3601,463,2020,31.7510134,35.466779
"16742","קליה",3601,300,2009,31.7510134,35.466779
"16743","קליה",3601,417,2018,31.7510134,35.466779
"16744","קליה",3601,266,2006,31.7510134,35.466779
"16745","קליה",3601,390,2014,31.7510134,35.466779
"16746","קליה",3601,438,2019,31.7510134,35.466779
"16747","קליה",3601,490,2022,31.7510134,35.466779
"16748","קליה",3601,300,2011,31.7510134,35.466779
"16749","קליה",3601,390,2015,31.7510134,35.466779
"16750","קליה",3601,380,2016,31.7510134,35.466779
"16751","קליה",3601,360,2012,31.7510134,35.466779
"16752","קליה",3601,370,2013,31.7510134,35.466779
"16753","קליה",3601,489,2021,31.7510134,35.466779
"16754","קליה",3601,300,2008,31.7510134,35.466779
"16755","קלנסווה",638,19800,2011,32.292594,34.9782225
"16756","קלנסווה",638,18200,2008,32.292594,34.9782225
"16757","קלנסווה",638,20190,2012,32.292594,34.9782225
"16758","קלנסווה",638,21450,2015,32.292594,34.9782225
"16759","קלנסווה",638,24205,2022,32.292594,34.9782225
"16760","קלנסווה",638,23143,2019,32.292594,34.9782225
"16761","קלנסווה",638,21040,2014,32.292594,34.9782225
"16762","קלנסווה",638,18700,2009,32.292594,34.9782225
"16763","קלנסווה",638,22788,2018,32.292594,34.9782225
"16764","קלנסווה",638,23877,2021,32.292594,34.9782225
"16765","קלנסווה",638,23513,2020,32.292594,34.9782225
"16766","קלנסווה",638,20190,2012,32.292594,34.9782225
"16767","קלנסווה",638,21900,2016,32.292594,34.9782225
"16768","קלנסווה",638,17380,2006,32.292594,34.9782225
"16769","קלנסווה",638,22370,2017,32.292594,34.9782225
"16770","קלנסווה",638,20650,2013,32.292594,34.9782225
"16771","קלע",4024,335,2020,33.131223,35.6868805
"16772","קלע",4024,151,2009,33.131223,35.6868805
"16773","קלע",4024,390,2021,33.131223,35.6868805
"16774","קלע",4024,298,2018,33.131223,35.6868805
"16775","קלע",4024,190,2013,33.131223,35.6868805
"16776","קלע",4024,240,2016,33.131223,35.6868805
"16777","קלע",4024,404,2022,33.131223,35.6868805
"16778","קלע",4024,220,2014,33.131223,35.6868805
"16779","קלע",4024,200,2011,33.131223,35.6868805
"16780","קלע",4024,180,2012,33.131223,35.6868805
"16781","קלע",4024,100,2008,33.131223,35.6868805
"16782","קלע",4024,106,2006,33.131223,35.6868805
"16783","קלע",4024,319,2019,33.131223,35.6868805
"16784","קלע",4024,220,2015,33.131223,35.6868805
"16785","קלע",4024,277,2017,33.131223,35.6868805
"16786","קציר",1243,2840,2016,32.4843709,35.106577
"16787","קציר",1243,2878,2018,32.4843709,35.106577
"16788","קציר",1243,2933,2021,32.4843709,35.106577
"16789","קציר",1243,2884,2019,32.4843709,35.106577
"16790","קציר",1243,2944,2022,32.4843709,35.106577
"16791","קציר",1243,2780,2015,32.4843709,35.106577
"16792","קציר",1243,2951,2020,32.4843709,35.106577
"16793","קציר",1243,2885,2017,32.4843709,35.106577
"16794","קצירחריש",1247,3300,2008,32.4610003,35.0567529
"16795","קצירחריש",1247,3300,2011,32.4610003,35.0567529
"16796","קצירחריש",1247,3360,2012,32.4610003,35.0567529
"16797","קצירחריש",1247,3417,2009,32.4610003,35.0567529
"16798","קצירחריש",1247,3873,2006,32.4610003,35.0567529
"16799","קצראסר",1347,1054,2009,31.0833285,34.979579
"16800","קצראסר",1347,2867,2022,31.0833285,34.979579
"16801","קצראסר",1347,2596,2020,31.0833285,34.979579
"16802","קצראסר",1347,794,2006,31.0833285,34.979579
"16803","קצראסר",1347,1580,2016,31.0833285,34.979579
"16804","קצראסר",1347,2460,2019,31.0833285,34.979579
"16805","קצראסר",1347,1190,2012,31.0833285,34.979579
"16806","קצראסר",1347,1240,2013,31.0833285,34.979579
"16807","קצראסר",1347,2731,2021,31.0833285,34.979579
"16808","קצראסר",1347,0,2008,31.0833285,34.979579
"16809","קצראסר",1347,1100,2011,31.0833285,34.979579
"16810","קצראסר",1347,1410,2015,31.0833285,34.979579
"16811","קצראסר",1347,2302,2018,31.0833285,34.979579
"16812","קצראסר",1347,1724,2017,31.0833285,34.979579
"16813","קצראסר",1347,1310,2014,31.0833285,34.979579
"16814","קצרין",4100,7297,2019,32.994181,35.6954075
"16815","קצרין",4100,7501,2020,32.994181,35.6954075
"16816","קצרין",4100,6740,2013,32.994181,35.6954075
"16817","קצרין",4100,6529,2009,32.994181,35.6954075
"16818","קצרין",4100,7131,2018,32.994181,35.6954075
"16819","קצרין",4100,7606,2021,32.994181,35.6954075
"16820","קצרין",4100,6990,2016,32.994181,35.6954075
"16821","קצרין",4100,6400,2008,32.994181,35.6954075
"16822","קצרין",4100,6830,2014,32.994181,35.6954075
"16823","קצרין",4100,6720,2012,32.994181,35.6954075
"16824","קצרין",4100,6910,2015,32.994181,35.6954075
"16825","קצרין",4100,6600,2011,32.994181,35.6954075
"16826","קצרין",4100,7876,2022,32.994181,35.6954075
"16827","קצרין",4100,7127,2017,32.994181,35.6954075
"16828","קצרין",4100,6479,2006,32.994181,35.6954075
"16829","קרייתאונו",2620,39984,2018,32.051768,34.8566409
"16830","קרייתאונו",2620,35540,2013,32.051768,34.8566409
"16831","קרייתאונו",2620,29800,2008,32.051768,34.8566409
"16832","קרייתאונו",2620,33400,2011,32.051768,34.8566409
"16833","קרייתאונו",2620,40837,2020,32.051768,34.8566409
"16834","קרייתאונו",2620,30894,2009,32.051768,34.8566409
"16835","קרייתאונו",2620,38600,2016,32.051768,34.8566409
"16836","קרייתאונו",2620,37790,2015,32.051768,34.8566409
"16837","קרייתאונו",2620,34230,2012,32.051768,34.8566409
"16838","קרייתאונו",2620,41901,2021,32.051768,34.8566409
"16839","קרייתאונו",2620,26230,2006,32.051768,34.8566409
"16840","קרייתאונו",2620,39398,2017,32.051768,34.8566409
"16841","קרייתאונו",2620,43240,2022,32.051768,34.8566409
"16842","קרייתאונו",2620,36610,2014,32.051768,34.8566409
"16843","קרייתאונו",2620,40408,2019,32.051768,34.8566409
"16844","קרייתארבע",3611,7270,2016,NA,NA
"16845","קרייתארבע",3611,7400,2011,NA,NA
"16846","קרייתארבע",3611,7089,2009,NA,NA
"16847","קרייתארבע",3611,7339,2017,NA,NA
"16848","קרייתארבע",3611,7590,2012,NA,NA
"16849","קרייתארבע",3611,7322,2018,NA,NA
"16850","קרייתארבע",3611,6500,2008,NA,NA
"16851","קרייתארבע",3611,7338,2020,NA,NA
"16852","קרייתארבע",3611,7110,2015,NA,NA
"16853","קרייתארבע",3611,7499,2021,NA,NA
"16854","קרייתארבע",3611,6958,2006,NA,NA
"16855","קרייתארבע",3611,6950,2014,NA,NA
"16856","קרייתארבע",3611,7490,2022,NA,NA
"16857","קרייתארבע",3611,7170,2013,NA,NA
"16858","קרייתארבע",3611,7326,2019,NA,NA
"16859","קרייתאתא",6800,60103,2021,32.7991306,35.1028235
"16860","קרייתאתא",6800,55470,2015,32.7991306,35.1028235
"16861","קרייתאתא",6800,51900,2011,32.7991306,35.1028235
"16862","קרייתאתא",6800,59031,2019,32.7991306,35.1028235
"16863","קרייתאתא",6800,58266,2018,32.7991306,35.1028235
"16864","קרייתאתא",6800,50787,2009,32.7991306,35.1028235
"16865","קרייתאתא",6800,53390,2013,32.7991306,35.1028235
"16866","קרייתאתא",6800,54330,2014,32.7991306,35.1028235
"16867","קרייתאתא",6800,52710,2012,32.7991306,35.1028235
"16868","קרייתאתא",6800,50600,2008,32.7991306,35.1028235
"16869","קרייתאתא",6800,57517,2017,32.7991306,35.1028235
"16870","קרייתאתא",6800,59362,2020,32.7991306,35.1028235
"16871","קרייתאתא",6800,52710,2012,32.7991306,35.1028235
"16872","קרייתאתא",6800,49466,2006,32.7991306,35.1028235
"16873","קרייתאתא",6800,61142,2022,32.7991306,35.1028235
"16874","קרייתאתא",6800,56620,2016,32.7991306,35.1028235
"16875","קרייתביאליק",9500,39582,2017,32.8426381,35.0939164
"16876","קרייתביאליק",9500,37200,2008,32.8426381,35.0939164
"16877","קרייתביאליק",9500,37600,2011,32.8426381,35.0939164
"16878","קרייתביאליק",9500,36497,2006,32.8426381,35.0939164
"16879","קרייתביאליק",9500,41910,2020,32.8426381,35.0939164
"16880","קרייתביאליק",9500,37359,2009,32.8426381,35.0939164
"16881","קרייתביאליק",9500,39926,2018,32.8426381,35.0939164
"16882","קרייתביאליק",9500,40231,2019,32.8426381,35.0939164
"16883","קרייתביאליק",9500,44619,2022,32.8426381,35.0939164
"16884","קרייתביאליק",9500,39040,2014,32.8426381,35.0939164
"16885","קרייתביאליק",9500,38180,2012,32.8426381,35.0939164
"16886","קרייתביאליק",9500,43268,2021,32.8426381,35.0939164
"16887","קרייתביאליק",9500,38580,2013,32.8426381,35.0939164
"16888","קרייתביאליק",9500,39070,2015,32.8426381,35.0939164
"16889","קרייתביאליק",9500,39280,2016,32.8426381,35.0939164
"16890","קרייתגת",2630,51500,2015,31.6095861,34.7769395
"16891","קרייתגת",2630,48260,2012,31.6095861,34.7769395
"16892","קרייתגת",2630,49370,2013,31.6095861,34.7769395
"16893","קרייתגת",2630,48260,2012,31.6095861,34.7769395
"16894","קרייתגת",2630,54971,2018,31.6095861,34.7769395
"16895","קרייתגת",2630,47500,2008,31.6095861,34.7769395
"16896","קרייתגת",2630,52590,2016,31.6095861,34.7769395
"16897","קרייתגת",2630,58490,2020,31.6095861,34.7769395
"16898","קרייתגת",2630,53486,2017,31.6095861,34.7769395
"16899","קרייתגת",2630,47794,2006,31.6095861,34.7769395
"16900","קרייתגת",2630,47511,2009,31.6095861,34.7769395
"16901","קרייתגת",2630,64437,2022,31.6095861,34.7769395
"16902","קרייתגת",2630,60581,2021,31.6095861,34.7769395
"16903","קרייתגת",2630,57105,2019,31.6095861,34.7769395
"16904","קרייתגת",2630,47800,2011,31.6095861,34.7769395
"16905","קרייתגת",2630,50590,2014,31.6095861,34.7769395
"16906","קרייתחינוךמרחבים",1768,0,2018,31.3165805,34.578694
"16907","קרייתחינוךמרחבים",1768,0,2021,31.3165805,34.578694
"16908","קרייתחינוךמרחבים",1768,0,2020,31.3165805,34.578694
"16909","קרייתחינוךמרחבים",1768,0,2015,31.3165805,34.578694
"16910","קרייתחינוךמרחבים",1768,NA,2006,31.3165805,34.578694
"16911","קרייתחינוךמרחבים",1768,0,2019,31.3165805,34.578694
"16912","קרייתחינוךמרחבים",1768,0,2022,31.3165805,34.578694
"16913","קרייתחינוךמרחבים",1768,NA,2009,31.3165805,34.578694
"16914","קרייתחינוךמרחבים",1768,0,2016,31.3165805,34.578694
"16915","קרייתחינוךמרחבים",1768,0,2017,31.3165805,34.578694
"16916","קרייתטבעון",2300,17717,2017,NA,NA
"16917","קרייתטבעון",2300,17310,2012,NA,NA
"16918","קרייתטבעון",2300,16516,2009,NA,NA
"16919","קרייתטבעון",2300,16200,2008,NA,NA
"16920","קרייתטבעון",2300,17610,2014,NA,NA
"16921","קרייתטבעון",2300,17100,2011,NA,NA
"16922","קרייתטבעון",2300,17860,2015,NA,NA
"16923","קרייתטבעון",2300,18310,2020,NA,NA
"16924","קרייתטבעון",2300,18129,2019,NA,NA
"16925","קרייתטבעון",2300,17480,2013,NA,NA
"16926","קרייתטבעון",2300,18121,2018,NA,NA
"16927","קרייתטבעון",2300,18520,2021,NA,NA
"16928","קרייתטבעון",2300,13980,2006,NA,NA
"16929","קרייתטבעון",2300,17640,2016,NA,NA
"16930","קרייתטבעון",2300,19180,2022,NA,NA
"16931","קרייתים",9600,39280,2015,32.8482189,35.0728375
"16932","קרייתים",9600,39711,2017,32.8482189,35.0728375
"16933","קרייתים",9600,37800,2008,32.8482189,35.0728375
"16934","קרייתים",9600,41095,2022,32.8482189,35.0728375
"16935","קרייתים",9600,39906,2018,32.8482189,35.0728375
"16936","קרייתים",9600,39899,2019,32.8482189,35.0728375
"16937","קרייתים",9600,39400,2016,32.8482189,35.0728375
"16938","קרייתים",9600,38200,2011,32.8482189,35.0728375
"16939","קרייתים",9600,39465,2020,32.8482189,35.0728375
"16940","קרייתים",9600,38300,2012,32.8482189,35.0728375
"16941","קרייתים",9600,38960,2014,32.8482189,35.0728375
"16942","קרייתים",9600,37811,2009,32.8482189,35.0728375
"16943","קרייתים",9600,39440,2021,32.8482189,35.0728375
"16944","קרייתים",9600,38680,2013,32.8482189,35.0728375
"16945","קרייתים",9600,37201,2006,32.8482189,35.0728375
"16946","קרייתיערים",1137,3700,2013,31.8054461,35.09931
"16947","קרייתיערים",1137,3620,2012,31.8054461,35.09931
"16948","קרייתיערים",1137,6555,2022,31.8054461,35.09931
"16949","קרייתיערים",1137,4210,2016,31.8054461,35.09931
"16950","קרייתיערים",1137,6128,2019,31.8054461,35.09931
"16951","קרייתיערים",1137,3200,2011,31.8054461,35.09931
"16952","קרייתיערים",1137,4840,2017,31.8054461,35.09931
"16953","קרייתיערים",1137,6237,2020,31.8054461,35.09931
"16954","קרייתיערים",1137,2400,2008,31.8054461,35.09931
"16955","קרייתיערים",1137,3122,2006,31.8054461,35.09931
"16956","קרייתיערים",1137,5565,2018,31.8054461,35.09931
"16957","קרייתיערים",1137,3940,2015,31.8054461,35.09931
"16958","קרייתיערים",1137,2517,2009,31.8054461,35.09931
"16959","קרייתיערים",1137,3800,2014,31.8054461,35.09931
"16960","קרייתיערים",1137,6471,2021,31.8054461,35.09931
"16961","קרייתיעריםמוסד",2039,169,2021,NA,NA
"16962","קרייתיעריםמוסד",2039,305,2017,NA,NA
"16963","קרייתיעריםמוסד",2039,280,2012,NA,NA
"16964","קרייתיעריםמוסד",2039,252,2009,NA,NA
"16965","קרייתיעריםמוסד",2039,175,2022,NA,NA
"16966","קרייתיעריםמוסד",2039,164,2020,NA,NA
"16967","קרייתיעריםמוסד",2039,300,2016,NA,NA
"16968","קרייתיעריםמוסד",2039,270,2015,NA,NA
"16969","קרייתיעריםמוסד",2039,300,2008,NA,NA
"16970","קרייתיעריםמוסד",2039,290,2013,NA,NA
"16971","קרייתיעריםמוסד",2039,242,2006,NA,NA
