"SEMEL_YISHUV","locality","X2006","X2009","X2013","X2015","X2019","X2019_2","X2020","X2021","X2022","loc","distance","SHEM_YISHUV","SHEM_YISHUV_ENGLISH"
3649,"שקד",0.188755020080321,0.406896551724138,0.341736694677871,0.30379746835443,0.348519362186788,0.37799043062201,0.473170731707317,0.302895322939866,0.338775510204082,"שקד",116.067403599523,"שקד","SHAQED"
3651,"מעלה מכמש",0.0590476190476191,0.227005870841487,0.11525974025974,0.174743024963289,0.171581769436997,0.17983651226158,0.315930388219545,0.171171171171171,0.1968787515006,"מעלהמכמש",79.1641095294524,"מעלה מכמש","MA'ALE MIKHMAS"
3654,"ברקן",0.261666666666667,0.523878437047757,0.476493011435832,0.486607142857143,0.48335015136226,0.497942386831276,0.609437751004016,0.430597771023303,0.466286799620133,"ברקן",80.9422637819691,"ברקן","BARQAN"
3658,"עטרת",0.0294117647058824,0.110552763819095,0.0845070422535211,0.0860655737704918,0.09765625,0.0745098039215686,0.194092827004219,0.0859375,0.0909090909090909,"עטרת",76.826165472307,"עטרת","ATERET"
3660,"עמנואל",0.0136554621848739,0.0454545454545455,0.0176923076923077,0.0572463768115942,0.0762273901808786,0.0679551122194514,0.100181050090525,0.0477686989314896,0.0320910973084886,"עמנואל",85.663300893972,"עמנואל","IMMANU'EL"
3710,"ברכה",0.3068669527897,0.261565836298932,0.521246458923513,0.583333333333333,0.577435897435897,0.494358974358974,0.597804391217565,0.442105263157895,0.505757307351639,"ברכה",97.4716759046631,"ברכה","BERAKHA"
3712,"ענב",0.0568181818181818,0.205776173285199,0.108938547486034,0.182072829131653,0.231884057971014,0.204275534441805,0.380841121495327,0.19953596287703,0.189542483660131,"ענב",97.4943864480019,"ענב","ENAV"
3713,"נעמ""ה",NA,0.19672131147541,0.315789473684211,0.285714285714286,0.244897959183673,0.308641975308642,0.363636363636364,0.304347826086957,0.318181818181818,"נעמה",94.0836573940294,"נעמ""ה","NA'AMA"
3715,"עלמון",0.260736196319018,0.543859649122807,0.47212543554007,0.5109375,0.53206002728513,0.564802182810368,0.648648648648649,0.528378378378378,0.481193255512322,"עלמון",75.6814289452707,"עלמון","ALMON"
3717,"חרמש",0.028169014084507,0.162790697674419,0.356435643564356,0.231404958677686,0.435714285714286,0.3671875,0.454545454545455,0.346153846153846,0.426470588235294,"חרמש",108.997744878497,"חרמש","HERMESH"
3720,"שערי תקווה",0.201327433628319,0.455112818050888,0.298727128082737,0.347994370161858,0.354325488896255,0.352515506547209,0.471768707482993,0.310646900269542,NA,"שעריתקווה",77.3437002894801,"שערי תקווה","SHA'ARE TIQWA"
3727,"עלי זהב",0.139455782312925,0.334328358208955,0.384892086330935,0.264150943396226,0.1875,0.179611650485437,0.290560471976401,0.158835208471211,0.20326150262085,"עליזהב",75.4778628789546,"עלי זהב","ALE ZAHAV"
3746,"קרית נטפים",0.122222222222222,0.291666666666667,0.237735849056604,0.287581699346405,0.261627906976744,0.252777777777778,0.418282548476454,0.247910863509749,0.206185567010309,"קריתנטפים",81.9306084603379,"קריית נטפים","QIRYAT NETAFIM"
3749,"יצהר",0.0258620689655172,0.0588235294117647,0.0538461538461538,0.0178571428571429,0.0298507462686567,0.0298507462686567,0.109848484848485,0.0283687943262411,0.0170542635658915,"יצהר",94.38017338551,"יצהר","YIZHAR"
3750,"אלפי מנשה",0.177664974619289,0.375574712643678,0.318518518518519,0.303516639131461,0.316604995374653,0.317575473905921,0.382277297170914,0.288337924701561,0.308496138119037,"אלפימנשה",76.9090180362318,"אלפי מנשה","ALFE MENASHE"
3751,"מגדלים",0.2,0.431372549019608,0.373134328358209,0.279569892473118,0.0867052023121387,0.107784431137725,0.226519337016575,0.148514851485149,0.176991150442478,"מגדלים",95.0467629913873,"מגדלים","MIGDALIM"
3752,"מעלה לבונה",0.0357142857142857,0.177777777777778,0.0574712643678161,0.200692041522491,0.13134328358209,0.132530120481928,0.251479289940828,0.0898203592814371,0.094017094017094,"מעלהלבונה",85.1545125268172,"מעלה לבונה","MA'ALE LEVONA"
3762,"איתמר",0.0176991150442478,0.0446096654275093,0.0630372492836676,0.0879396984924623,0.089086859688196,0.0873563218390805,0.178733031674208,0.0529953917050691,0.0487804878048781,"איתמר",98.7038442751473,"איתמר","ITAMAR"
3765,"עלי",0.0471887550200803,0.186907020872865,0.130752373995617,0.211803278688525,0.187911430281269,0.179424372320882,0.300483675937122,0.160191273161984,0.154804270462633,"עלי",88.0991570457788,"עלי","ELI"
3778,"עץ אפרים",0.228758169934641,0.384823848238482,0.347280334728033,0.348692403486924,0.341831916902738,0.327375352775165,0.453695042095416,0.264869888475836,NA,"עץאפרים",78.2357793463615,"עץ אפרים","EZ EFRAYIM"
3790,"נופים",0.290816326530612,0.537313432835821,0.551181102362205,0.530744336569579,0.465425531914894,0.492063492063492,0.625316455696203,0.424691358024691,0.420940170940171,"נופים",83.8781416345407,"נופים","NOFIM"
3791,"צופים",0.170391061452514,0.341935483870968,0.261838440111421,0.294691224268689,0.267248908296943,0.263483642793988,0.359442993907746,0.239750445632799,0.28927680798005,"צופים",82.5012157738066,"צופים","ZUFIM"
3793,"אבני חפץ",0.0427807486631016,0.124153498871332,0.090625,0.200545702592087,0.245614035087719,0.231749710312862,0.382519863791146,0.18020022246941,0.164750957854406,"אבניחפץ",94.1390981425465,"אבני חפץ","AVNE HEFEZ"
3795,"רבבה",0.0323741007194245,0.104683195592287,0.0688468158347676,0.0937062937062937,0.0865580448065173,0.0804480651731161,0.180840664711632,0.065236818588025,0.0493723849372385,"רבבה",82.908578423736,"רבבה","REVAVA"
4000,"חיפה",0.0831371306106432,0.198151584886052,0.261102301184676,0.207441829366141,0.236668096114208,0.233473570208689,0.265956784788245,0.213695369653783,0.209352909189777,"חיפה",137.172947037619,"חיפה","HAIFA"
6000,"באקה אל-גרביה",0.00209891118982028,0.00157068062827225,0.0019996923550223,0.00109758531231291,0.00368909807912479,0.00277238702522872,0.00177785303081612,0.0151440329218107,0.00403267500775514,"באקהאלגרביה",103.356789088105,"באקה אל-גרביה","BAQA AL-GHARBIYYE"
6500,"חדרה",0.12052434692402,0.277624153498871,0.340712323085696,0.321647363949381,0.379734205163043,0.379426967009125,0.450577636902031,0.371334720245264,0.381638451995037,"חדרה",97.2340537228243,"חדרה","HADERA"
6800,"קרית אתא",0.120697907148762,0.284670360555689,0.354986276303751,0.354367129207603,0.438302040816327,0.438526061555534,0.506458453826875,0.422441227800021,0.427732942039618,"קריתאתא",141.631396760689,"קריית אתא","QIRYAT ATTA"
7300,"נצרת",0.00540236839830582,0.0110674436463839,0.0124165313120375,0.0105867465045217,0.0146395893773711,0.00890301066473716,0.0100450294423277,0.0391506303915063,0.0233644859813084,"נצרת",140.985844038797,"נצרת","NAZARETH"
7400,"נתניה",0.12153131281489,0.284255287770226,0.34319373422228,0.335400310994804,0.378499026959224,0.359687647981875,0.43062780718457,0.350840756442624,0.355103810054581,"נתניה",79.9777971008529,"נתניה","NETANYA"
7700,"עפולה",0.154915403484496,0.348434971823913,0.427689594356261,0.442159944124323,0.464583977729663,0.46057533510005,0.52659655540314,0.432409181558675,0.424970488160544,"עפולה",131.729942582687,"עפולה","AFULA"
7800,"פרדס חנה-כרכור",0.117056318791677,0.254187909686817,0.26806455556914,0.277642577505026,0.297109182868544,0.287755962700904,0.332153690596562,0.264607212748113,0.282720621443411,"פרדסחנהכרכור",104.293299708855,"פרדס חנה-כרכור","PARDES HANNA-KARKUR"
8200,"קרית מוצקין",0.0848858246540511,0.229913188031031,0.310226961990703,0.279453637601618,0.328868565878925,0.330380108602458,0.395704154002026,0.318803559657218,0.336062075654704,"קריתמוצקין",146.9204643044,"קריית מוצקין","QIRYAT MOTZKIN"
8800,"שפרעם",0.0367872470876763,0.0189393939393939,0.123496080105565,0.011846921797005,0.0122740963855422,0.0113921724750413,0.010718789407314,0.033673855467272,0.0163026173342673,"שפרעם",146.160044755888,"שפרעם","SHEFAR'AM"
9200,"בית שאן",0.167681071211199,0.411289178839881,0.351539942252166,0.509290086993878,0.549933963222595,0.55709939148073,0.627175632911392,0.546065259117082,0.478632478632479,"ביתשאן",136.187607652576,"בית שאן","BET SHE'AN"
9300,"זכרון יעקב",0.0736204398788358,0.182799402916523,0.174708503175656,0.176566383817605,0.17758135797509,0.176924973292793,0.213120158233064,0.151823168764117,0.168633931381807,"זכרוןיעקב",112.475813815929,"זכרון יעקב","ZIKHRON YA'AQOV"
9500,"קרית ביאליק",0.0881281864530226,0.22919468101001,0.317804383508738,0.294961496149615,0.345736222797692,0.341961474347101,0.398729549401334,0.324042622493137,0.33800541437429,"קריתביאליק",145.608395247995,"קריית ביאליק","QIRYAT BIALIK"
9600,"קרית ים",0.106632653061224,0.260613144891345,0.424623774317026,0.343968095712861,0.42006989993776,0.420903679125598,0.481515267908585,0.410892634207241,0.40545472479779,"קריתים",147.627648916075,"קריית ים","QIRYAT YAM"
9800,"בנימינה-גבעת עדה",0.0678723836618573,0.181818181818182,0.172668513388735,0.182326782384163,0.183213114754098,0.186826347305389,0.216010498687664,0.164313725490196,0.177295918367347,"בנימינהגבעתעדה",108.621301000603,"בנימינה-גבעת עדה*","BINYAMINA-GIV'AT ADA"
