"SEMEL_YISHUV","locality","loc","year","aleh_yarok_percentage","arab_list_percentage","coalition_2015_percentage","democratura_percentage","economy_party_percentage","habait_hayehudi_percentage","hope_for_change_percentage","israel_beiteinu_percentage","joint_list_percentage","kulanu_percentage","likud_percentage","meretz_percentage","na_nach_percentage","or_party_percentage","peoples_team_percentage","perach_party_percentage","pirate_party_percentage","protect_children_percentage","rent_with_dignity_percentage","right_wing_percentage","shas_percentage","social_leadership_percentage","the_greens_percentage","turnout_percentage","ubizchutan_percentage","yahad_percentage","yahadut_hatora_percentage","yesh_atid_percentage","zionist_union_percentage"
5000,"תל אביב - יפו","תלאביביפו","2009",0.00447767857142857,0,0.101897321428571,0,0,0.0275357142857143,0,0.0609107142857143,0.0371741071428571,0,0.193383928571429,0.0768169642857143,0,0.00034375,0,0,0,0,0,0.162808035714286,0.0643392857142857,0,0.00482589285714286,0.589572645120967,0,0,0.0100223214285714,0,0.152209821428571
5000,"תל אביב - יפו","תלאביביפו","2013",0.0116210223723055,0,0.110612043233797,0.00142098235613574,0.000628825525416393,0.0428009685546404,0.000122498478977219,0.175062576306344,0.0328540920616902,0,0.175062576306344,0.143408969338631,0.000428744676420268,0.0002980796321779,0,0,0.000383828567461954,0,0,0.110612043233797,0.0586849379953532,0,0.00222947231738539,0.626411322037683,0,0.00997137618874566,0.00912613668380284,0.207977917607523,0.240958591430823
5000,"תל אביב - יפו","תלאביביפו","2015",0.0102049015668943,0.000505079492624692,0.15143966787197,4.20899577187243e-05,3.44372381335017e-05,0.0335648281007863,2.67845185482791e-05,0.0208383554305611,0.0324781419196847,0.0688323863092847,0.181851575503645,0.13031050909717,0.000474468614283801,0.000122443513363562,0.000286976984445847,0.000130096232948784,0.000401767778224186,0,9.56589948152825e-05,0.103445636993246,0.0389867799269165,4.59163175113356e-05,0.000799709196655762,0.652566829805275,0.000363504180298073,0.0111194015573284,0.0100556735349825,0.115712946488358,0.342715567544816
5000,"תל אביב - יפו","תלאביביפו","2019",NA,NA,0.0714010784713062,NA,NA,NA,NA,NA,NA,NA,0.192809443910897,NA,NA,NA,NA,NA,NA,NA,NA,0.0851790538899331,NA,NA,NA,0.630385226947594,NA,NA,NA,NA,NA
5000,"תל אביב - יפו","תלאביביפו","2019_2",NA,NA,0.0785678617421896,NA,NA,NA,NA,NA,NA,NA,0.190194598694165,NA,NA,NA,NA,NA,NA,NA,NA,0.122819071648213,NA,NA,NA,0.621385717905268,NA,NA,NA,NA,NA
5000,"תל אביב - יפו","תלאביביפו","2020",NA,NA,0.0750875091252831,NA,NA,NA,NA,NA,NA,NA,0.218493907118657,NA,NA,NA,NA,NA,NA,NA,NA,0.106774235816034,NA,NA,NA,0.617482865354853,NA,NA,NA,NA,NA
5000,"תל אביב - יפו","תלאביביפו","2021",NA,NA,0.0974853062094588,NA,NA,NA,NA,NA,NA,NA,0.169671407254012,NA,NA,NA,NA,NA,NA,NA,NA,0.134071321984347,NA,NA,NA,0.599913933054489,NA,NA,NA,NA,NA
5000,"תל אביב - יפו","תלאביביפו","2022",NA,NA,0.103842796731328,NA,NA,NA,NA,NA,NA,NA,0.17013423828801,NA,NA,NA,NA,NA,NA,NA,NA,0.129497810350795,NA,NA,NA,0.596182547768424,NA,NA,NA,NA,NA
6000,"באקה אל-גרביה","באקהאלגרביה","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6000,"באקה אל-גרביה","באקהאלגרביה","2009",0.000104712041884817,0,0.00198952879581152,0,0,0.00157068062827225,0,0.000418848167539267,0.930575916230367,0,0.00157068062827225,0.00418848167539267,0,0.000209424083769634,0,0,0,0,0,0.00240837696335079,0.000209424083769634,0,0.000418848167539267,0.49751345808767,0,0,0.000209424083769634,0,0.0449214659685864
6000,"באקה אל-גרביה","באקהאלגרביה","2013",0.000769112444239348,0,0.00307644977695739,0.000615289955391478,0,0.0015382248884787,0.00015382248884787,0.0019996923550223,0.738501768958622,0,0.0019996923550223,0.016459006306722,0.000615289955391478,0,0,0,0.000307644977695739,0,0,0.00307644977695739,0.00138440239963083,0,0.000615289955391478,0.4326171875,0,0.000461467466543609,0.00015382248884787,0.00169204737732657,0.192893401015228
6000,"באקה אל-גרביה","באקהאלגרביה","2015",0.000199560965875075,0.0031929754540012,0.00139692676112552,0,9.97804829375374e-05,9.97804829375374e-05,0.000199560965875075,0.000199560965875075,0.940730393135103,0,0.00109758531231291,0.0248453402514468,0.00039912193175015,9.97804829375374e-05,0.00039912193175015,0.000199560965875075,9.97804829375374e-05,0,0,0.0015964877270006,0.000898024346437837,0,0,0.615112736136502,0,0.000498902414687687,0.00039912193175015,0.000498902414687687,0.0258431450808222
6000,"באקה אל-גרביה","באקהאלגרביה","2019",NA,NA,0.00597888309375398,NA,NA,NA,NA,NA,NA,NA,0.00368909807912479,NA,NA,NA,NA,NA,NA,NA,NA,0.006233303650935,NA,NA,NA,0.428816742688489,NA,NA,NA,NA,NA
6000,"באקה אל-גרביה","באקהאלגרביה","2019_2",NA,NA,0.00221790962018298,NA,NA,NA,NA,NA,NA,NA,0.00277238702522872,NA,NA,NA,NA,NA,NA,NA,NA,0.00258756122354681,NA,NA,NA,0.578660312417262,NA,NA,NA,NA,NA
6000,"באקה אל-גרביה","באקהאלגרביה","2020",NA,NA,0.00364036572976634,NA,NA,NA,NA,NA,NA,NA,0.00177785303081612,NA,NA,NA,NA,NA,NA,NA,NA,0.00338638672536404,NA,NA,NA,0.618923565883395,NA,NA,NA,NA,NA
6000,"באקה אל-גרביה","באקהאלגרביה","2021",NA,NA,0.00164609053497942,NA,NA,NA,NA,NA,NA,NA,0.0151440329218107,NA,NA,NA,NA,NA,NA,NA,NA,0.00230452674897119,NA,NA,NA,0.313345150671056,NA,NA,NA,NA,NA
6000,"באקה אל-גרביה","באקהאלגרביה","2022",NA,NA,0.00155102884913659,NA,NA,NA,NA,NA,NA,NA,0.00403267500775514,NA,NA,NA,NA,NA,NA,NA,NA,0.00155102884913659,NA,NA,NA,0.475463837620501,NA,NA,NA,NA,NA
6100,"בני ברק","בניברק","2006",0.00166936630194043,0,0.863293775412383,0,0,0.0599814882152656,0,0.0183299725628905,0.000512379756041123,0,0.0305279164325146,0.00277676771015834,0,0,0,0,0,0,0,0.881623747975274,0.238884664969753,0,0.00195034874880169,0.734401708343295,0,0.00897490992033321,0.564427622227364,0,0.0194539023503355
6100,"בני ברק","בניברק","2009",0.000583292607948544,0,0.878706666876862,0,0,0.0555546797408289,0,0.0214714738385383,0.000756703923825138,0,0.0552709157693945,0.00217552378099727,0,0.000220705311115665,0,0,0,0,0,0.9001781407154,0.274510113032649,0,0.000535998612709473,0.724470833522186,0,0,0.548641874103385,0,0.0103100909621175
6100,"בני ברק","בניברק","2013",0.00184970790583789,0,0.888046096317884,0.000266145022422718,0.000146379762332495,0.0356102040001597,5.32290044845436e-05,0.0402810491436784,0.0005189827937243,0,0.0402810491436784,0.00252837771301582,0.000159687013453631,9.31507578479513e-05,0,0,0.000106458008969087,0,0,0.888046096317884,0.253968887646879,0,0.000279452273543854,0.779281651025697,0,0.0140657644350407,0.598467004670845,0.0116039229776305,0.0164876841390874
6100,"בני ברק","בניברק","2015",0.00164078299690922,5.0876992152224e-05,0.868139555589474,3.8157744114168e-05,2.5438496076112e-05,0.0235051703743275,1.2719248038056e-05,0.00677935920428384,0.000165350224494728,0.0114727617303265,0.0456748197046591,0.00200964119001285,0.000457892929370016,1.2719248038056e-05,0.000114473232342504,0.000101753984304448,5.0876992152224e-05,0,5.0876992152224e-05,0.863446153063431,0.239668790781089,3.8157744114168e-05,3.8157744114168e-05,0.800317895963116,0.00038157744114168,0.054985309268516,0.593492832703731,0.00646137800333244,0.0127701250302082
6100,"בני ברק","בניברק","2019",NA,NA,0.911815854306555,NA,NA,NA,NA,NA,NA,NA,0.0535119076373122,NA,NA,NA,NA,NA,NA,NA,NA,0.915656248490411,NA,NA,NA,0.772495412844037,NA,NA,NA,NA,NA
6100,"בני ברק","בניברק","2019_2",NA,NA,0.908504908969593,NA,NA,NA,NA,NA,NA,NA,0.047981603279001,NA,NA,NA,NA,NA,NA,NA,NA,0.915010485177771,NA,NA,NA,0.77267399067688,NA,NA,NA,NA,NA
6100,"בני ברק","בניברק","2020",NA,NA,0.913631756358579,NA,NA,NA,NA,NA,NA,NA,0.058352780331424,NA,NA,NA,NA,NA,NA,NA,NA,0.919076915823963,NA,NA,NA,0.770360324759304,NA,NA,NA,NA,NA
6100,"בני ברק","בניברק","2021",NA,NA,0.93736229146994,NA,NA,NA,NA,NA,NA,NA,0.0377835887750902,NA,NA,NA,NA,NA,NA,NA,NA,0.941502627055035,NA,NA,NA,0.739067611052506,NA,NA,NA,NA,NA
6100,"בני ברק","בניברק","2022",NA,NA,0.945741914883912,NA,NA,NA,NA,NA,NA,NA,0.0338571363408293,NA,NA,NA,NA,NA,NA,NA,NA,0.947406833006432,NA,NA,NA,0.76526568961639,NA,NA,NA,NA,NA
6200,"בת ים","בתים","2006",0.00881674357284113,0,0.188398154251813,0,0,0.0532300593276203,0,0.16903427818062,0.00189518787079763,0,0.116018457481872,0.015112063282795,0,0,0,0,0,0,0,0.357432432432432,0.123121292023731,0,0.0110580092287409,0.496722098355573,0,0.00557020435069216,0.0120468029004614,0,0.118754119973632
6200,"בת ים","בתים","2009",0.00413871150270795,0,0.157109368684827,0,0,0.0437474739309676,0,0.220725891197155,0.00268369574003718,0,0.259041306280818,0.0104437798076146,0,0.000307169994341605,0,0,0,0,0,0.377835259881982,0.106216150674966,0,0.00357287203944709,0.506418149480512,0,0,0.00714574407889419,0,0.0735914639075257
6200,"בת ים","בתים","2013",0.0139462163852408,0,0.199968730456535,0.00320512820512821,0.00107879924953096,0.0722639149468418,0.000297060662914321,0.366447779862414,0.00217323327079425,0,0.366447779862414,0.0171357098186366,0.000828642901813634,0.00040650406504065,0,0,0.000469043151969981,0,0,0.199968730456535,0.118996247654784,0,0.00409631019387117,0.522732022571259,0,0.0122732958098812,0.00870856785490932,0.151719824890557,0.159818636647905
6200,"בת ים","בתים","2015",0.0120667409536098,0.000205266553281332,0.242962289601783,7.33094833147616e-05,0.000146618966629523,0.0515072429769515,7.33094833147616e-05,0.128804762184036,0.00180341328954314,0.112339452231541,0.333646120462143,0.0141633921764119,0.000762418626473521,0.000205266553281332,0.000307899829921999,0.000102633276640666,0.000410533106562665,0,0.000205266553281332,0.259427599554278,0.0687936191425723,1.46618966629523e-05,0.000879713799777139,0.557955415810054,0.000175942759955428,0.0242067913905343,0.0103219752507184,0.0930150724297695,0.145768576623072
6200,"בת ים","בתים","2019",NA,NA,0.121501133927739,NA,NA,NA,NA,NA,NA,NA,0.385100500170866,NA,NA,NA,NA,NA,NA,NA,NA,0.246668116437292,NA,NA,NA,0.523343701149055,NA,NA,NA,NA,NA
6200,"בת ים","בתים","2019_2",NA,NA,0.137555333873683,NA,NA,NA,NA,NA,NA,NA,0.376847060290542,NA,NA,NA,NA,NA,NA,NA,NA,0.317164411746368,NA,NA,NA,0.520109953703704,NA,NA,NA,NA,NA
6200,"בת ים","בתים","2020",NA,NA,0.135556759266424,NA,NA,NA,NA,NA,NA,NA,0.427919213804844,NA,NA,NA,NA,NA,NA,NA,NA,0.303133947225876,NA,NA,NA,0.522628756742872,NA,NA,NA,NA,NA
6200,"בת ים","בתים","2021",NA,NA,0.180198583460308,NA,NA,NA,NA,NA,NA,NA,0.357651156170989,NA,NA,NA,NA,NA,NA,NA,NA,0.332250556736936,NA,NA,NA,0.485813428018076,NA,NA,NA,NA,NA
6200,"בת ים","בתים","2022",NA,NA,0.221459186437437,NA,NA,NA,NA,NA,NA,NA,0.357164481126814,NA,NA,NA,NA,NA,NA,NA,NA,0.327783177450965,NA,NA,NA,0.507583652659088,NA,NA,NA,NA,NA
6300,"גבעתיים","גבעתיים","2006",0.0132628779395297,0,0.0773026315789474,0,0,0.0452477603583427,0,0.0330697088465845,0.00265957446808511,0,0.0839165733482643,0.0670142777155655,0,0,0,0,0,0,0,0.110372340425532,0.0261758118701008,0,0.0225013997760358,0.725991543661606,0,0.00328947368421053,0.00587905935050392,0,0.226168812989922
6300,"גבעתיים","גבעתיים","2009",0.00406365250648818,0,0.0653599235077175,0,0,0.0392364431088649,0,0.0480125665892638,0.00614670127031826,0,0.200211719710422,0.0615353093839639,0,0.000307335063515913,0,0,0,0,0,0.113372490096981,0.0216500478076765,0,0.00563447616445841,0.678368208516887,0,0,0.00447343259117607,0,0.197274962436826
6300,"גבעתיים","גבעתיים","2013",0.00862175908696191,0,0.0769755613447463,0.00142662200719514,0.000186081131373279,0.0537154199230865,0,0.174295993052971,0.00486912293760079,0,0.174295993052971,0.100049621635033,0.000465202828433197,0.000310135218955465,0,0,0.000155067609477732,0,0,0.0769755613447463,0.0185460860935368,0,0.00158168961667287,0.716235885673959,0,0.00806351569284208,0.00471405532812306,0.252667162883017,0.314353057933259
6300,"גבעתיים","גבעתיים","2015",0.00952636922893149,8.95896792689482e-05,0.141103744848593,2.98632264229827e-05,2.98632264229827e-05,0.0453921041629338,0,0.0132294093053814,0.00301618586872126,0.0774950725676402,0.168309144119931,0.0961297258555814,0.000179179358537896,5.97264528459655e-05,0.000238905811383862,2.98632264229827e-05,8.95896792689482e-05,0,8.95896792689482e-05,0.0768380815863346,0.0124529654183838,0,0.000776443886997551,0.735385822994571,0.000358358717075793,0.00800334468135937,0.00576360269963567,0.15478110255032,0.403930000597265
6300,"גבעתיים","גבעתיים","2019",NA,NA,0.0528350140951495,NA,NA,NA,NA,NA,NA,NA,0.175709843354936,NA,NA,NA,NA,NA,NA,NA,NA,0.0603911767270191,NA,NA,NA,0.716116988176727,NA,NA,NA,NA,NA
6300,"גבעתיים","גבעתיים","2019_2",NA,NA,0.0562611833035112,NA,NA,NA,NA,NA,NA,NA,0.173183538177232,NA,NA,NA,NA,NA,NA,NA,NA,0.0982957378780323,NA,NA,NA,0.707160728686338,NA,NA,NA,NA,NA
6300,"גבעתיים","גבעתיים","2020",NA,NA,0.0528041109240719,NA,NA,NA,NA,NA,NA,NA,0.203183603555713,NA,NA,NA,NA,NA,NA,NA,NA,0.080328401405747,NA,NA,NA,0.700245244523216,NA,NA,NA,NA,NA
6300,"גבעתיים","גבעתיים","2021",NA,NA,0.0788136348777081,NA,NA,NA,NA,NA,NA,NA,0.151297215370442,NA,NA,NA,NA,NA,NA,NA,NA,0.112009272192339,NA,NA,NA,0.692908049045986,NA,NA,NA,NA,NA
6300,"גבעתיים","גבעתיים","2022",NA,NA,0.0691088058469881,NA,NA,NA,NA,NA,NA,NA,0.157638807025816,NA,NA,NA,NA,NA,NA,NA,NA,0.0926559000353648,NA,NA,NA,0.689730649966559,NA,NA,NA,NA,NA
6400,"הרצליה","הרצליה","2006",0.015208798762674,0,0.107922323423269,0,0,0.0429197456607665,0,0.0545196769204331,0.00182591510568826,0,0.0872142979893453,0.0604270493211892,0,0,0,0,0,0,0,0.162442000343702,0.0563455920261213,0,0.025498367417082,0.658275640063978,0,0.00356590479463825,0.00865698573638082,0,0.175610070458842
6400,"הרצליה","הרצליה","2009",0.0046049034862694,0,0.087934732326843,0,0,0.0357037722360066,0,0.0743513183901762,0.0037848521804954,0,0.226796753437907,0.0467639513856764,0,0.000378485218049539,0,0,0,0,0,0.162286050717019,0.0456284957315278,0,0.00536187392236848,0.644177783736676,0,0,0.00660246435930863,0,0.154358888094537
6400,"הרצליה","הרצליה","2013",0.0128340986694925,0,0.107519918364143,0.00180540837552494,0.00041210408571765,0.0585187801719063,0.000117744024490757,0.215864044899721,0.00300247262451431,0,0.215864044899721,0.0805957847639232,0.00041210408571765,0.000176616036736136,0,0,0.000353232073472271,0,0,0.107519918364143,0.0424467208289179,0,0.0024726245143059,0.671953725151479,0,0.0105969622041681,0.00655441736331881,0.264413830998077,0.238529769614192
6400,"הרצליה","הרצליה","2015",0.0133939382649355,9.31428252081742e-05,0.16659525716734,1.86285650416348e-05,7.45142601665394e-05,0.0419142713436784,5.58856951249045e-05,0.0266947337046627,0.00188148506920512,0.0854305992809374,0.218829753544084,0.0651068348205138,0.000707885471582124,1.86285650416348e-05,7.45142601665394e-05,5.58856951249045e-05,0.000111771390249809,0,3.72571300832697e-05,0.107859391591066,0.0284830759486597,0,0.00054022838620741,0.698740228696944,0.000353942735791062,0.0110467390696895,0.0107673105940649,0.149773662934744,0.344535310445036
6400,"הרצליה","הרצליה","2019",NA,NA,0.0701334308170353,NA,NA,NA,NA,NA,NA,NA,0.234454395905685,NA,NA,NA,NA,NA,NA,NA,NA,0.0894717601900932,NA,NA,NA,0.678102739472352,NA,NA,NA,NA,NA
6400,"הרצליה","הרצליה","2019_2",NA,NA,0.0792966157929662,NA,NA,NA,NA,NA,NA,NA,0.232968369829684,NA,NA,NA,NA,NA,NA,NA,NA,0.136732286367323,NA,NA,NA,0.664624696450145,NA,NA,NA,NA,NA
6400,"הרצליה","הרצליה","2020",NA,NA,0.0755749275071581,NA,NA,NA,NA,NA,NA,NA,0.271624751518246,NA,NA,NA,NA,NA,NA,NA,NA,0.116754509145952,NA,NA,NA,0.663522543603599,NA,NA,NA,NA,NA
6400,"הרצליה","הרצליה","2021",NA,NA,0.104873478743337,NA,NA,NA,NA,NA,NA,NA,0.210656527987484,NA,NA,NA,NA,NA,NA,NA,NA,0.148769351112405,NA,NA,NA,0.653221029687019,NA,NA,NA,NA,NA
6400,"הרצליה","הרצליה","2022",NA,NA,0.10662586390675,NA,NA,NA,NA,NA,NA,NA,0.212581233022728,NA,NA,NA,NA,NA,NA,NA,NA,0.133325310318743,NA,NA,NA,0.656389151261638,NA,NA,NA,NA,NA
6500,"חדרה","חדרה","2006",0.0116626324227468,0,0.180629342051492,0,0,0.055829744428028,0,0.152588727169847,0.00207475401590645,0,0.12052434692402,0.0198987771525573,0,0,0,0,0,0,0,0.333218069221339,0.0962245764043884,0,0.0118512464241929,0.534793670795616,0,0.00392945836345918,0.0285750212190752,0,0.135330546037534
6500,"חדרה","חדרה","2009",0.00392212189616253,0,0.144046275395034,0,0,0.0400112866817156,0,0.194808126410835,0.00369638826185102,0,0.277624153498871,0.0135722347629797,0,0.000395033860045147,0,0,0,0,0,0.338854401805869,0.0823645598194131,0,0.00301918735891648,0.561766445627471,0,0,0.0216704288939052,0,0.0785553047404063
6500,"חדרה","חדרה","2013",0.0152677691948779,0,0.191922857587226,0.00191819171548551,0.000466587174037016,0.0837005547203069,0.000311058116024677,0.340712323085696,0.0026958370055472,0,0.340712323085696,0.0235626522888693,0.000648037741718078,0.0003369796256934,0,0,0.000388822645030847,0,0,0.191922857587226,0.0878998392866401,0,0.00326611021825911,0.577455640518438,0,0.0126756182280056,0.0203224635802789,0.159287676914303,0.171081963813572
6500,"חדרה","חדרה","2015",0.0118275723292939,0.000245941957697983,0.286589455797523,8.9433439162903e-05,2.23583597907258e-05,0.0503733846085051,6.70750793721773e-05,0.0837767741358494,0.00308545365112015,0.157492286365872,0.321647363949381,0.0193623395787685,0.000558958994768144,0.000134150158744355,0.000268300317488709,0.000134150158744355,0.000201225238116532,0,2.23583597907258e-05,0.2128739435675,0.0618208648213567,8.9433439162903e-05,0.000760184232884676,0.648789224817309,0.000313017037070161,0.0139292581496221,0.0169029200017887,0.0982873496400304,0.158587845995618
6500,"חדרה","חדרה","2019",NA,NA,0.116380774456522,NA,NA,NA,NA,NA,NA,NA,0.379734205163043,NA,NA,NA,NA,NA,NA,NA,NA,0.183360224184783,NA,NA,NA,0.628321276004814,NA,NA,NA,NA,NA
6500,"חדרה","חדרה","2019_2",NA,NA,0.134388360666199,NA,NA,NA,NA,NA,NA,NA,0.379426967009125,NA,NA,NA,NA,NA,NA,NA,NA,0.249590538787144,NA,NA,NA,0.622931177500691,NA,NA,NA,NA,NA
6500,"חדרה","חדרה","2020",NA,NA,0.129540809942862,NA,NA,NA,NA,NA,NA,NA,0.450577636902031,NA,NA,NA,NA,NA,NA,NA,NA,0.225716311465154,NA,NA,NA,0.630254186368505,NA,NA,NA,NA,NA
6500,"חדרה","חדרה","2021",NA,NA,0.177356837840797,NA,NA,NA,NA,NA,NA,NA,0.371334720245264,NA,NA,NA,NA,NA,NA,NA,NA,0.261447498083872,NA,NA,NA,0.590772278246553,NA,NA,NA,NA,NA
6500,"חדרה","חדרה","2022",NA,NA,0.210069236002721,NA,NA,NA,NA,NA,NA,NA,0.381638451995037,NA,NA,NA,NA,NA,NA,NA,NA,0.26956017128907,NA,NA,NA,0.627481563743901,NA,NA,NA,NA,NA
6600,"חולון","חולון","2006",0.0100541187680956,0,0.175220201082375,0,0,0.0396667358930818,0,0.0865778125267234,0.00107504550618762,0,0.115371929095862,0.0232356426451006,0,0,0,0,0,0,0,0.261798013609099,0.127979280941153,0,0.0151972342011068,0.60881417836596,0,0.00307853940408273,0.00757418424814005,0,0.145351039007049
6600,"חולון","חולון","2009",0.00374876382787884,0,0.140394655136726,0,0,0.0288516823440123,0,0.124364665026103,0.00204687104712403,0,0.278891929808422,0.0172259147673697,0,0.000252984062004094,0,0,0,0,0,0.26475932016283,0.106368298797176,0,0.00395575078770037,0.59186836931212,0,0,0.00517467399553828,0,0.108541661875302
6600,"חולון","חולון","2013",0.0104774365133837,0,0.178770590253946,0.00237002402196294,0.000857927247769389,0.0623820350034317,0.000150137268359643,0.308381949210707,0.00151209677419355,0,0.308381949210707,0.025769989704873,0.000493308167467399,0.000246654083733699,0,0,0.000997340425531915,0,0,0.178770590253946,0.112141815374056,0,0.002101921757035,0.614111991871243,0,0.0102951269732327,0.00424673987645848,0.196433167467399,0.19884608785175
6600,"חולון","חולון","2015",0.0108951246276846,3.91910957830381e-05,0.253429220881016,3.91910957830381e-05,6.85844176203167e-05,0.0485871609970215,2.93933218372786e-05,0.0548773318701991,0.000891597429064117,0.119826775356639,0.311892538015363,0.0212905627841354,0.000607461984637091,9.79777394575952e-05,0.000127371061294874,0.000186157704969431,0.00019595547891519,0,0.000176359931023671,0.188479777394576,0.0788328891675811,1.9595547891519e-05,0.000636855306474369,0.667369783241669,0.000235146574698229,0.018047499608089,0.00618239535977426,0.125019595547892,0.201197287976172
6600,"חולון","חולון","2019",NA,NA,0.120422116527943,NA,NA,NA,NA,NA,NA,NA,0.375108997225525,NA,NA,NA,NA,NA,NA,NA,NA,0.163020214030916,NA,NA,NA,0.643719722635595,NA,NA,NA,NA,NA
6600,"חולון","חולון","2019_2",NA,NA,0.143162011394993,NA,NA,NA,NA,NA,NA,NA,0.370158616719274,NA,NA,NA,NA,NA,NA,NA,NA,0.229309352232347,NA,NA,NA,0.639427961956693,NA,NA,NA,NA,NA
6600,"חולון","חולון","2020",NA,NA,0.1408782379831,NA,NA,NA,NA,NA,NA,NA,0.425266657431777,NA,NA,NA,NA,NA,NA,NA,NA,0.210100330477114,NA,NA,NA,0.639331365527311,NA,NA,NA,NA,NA
6600,"חולון","חולון","2021",NA,NA,0.186602277075168,NA,NA,NA,NA,NA,NA,NA,0.34681447318077,NA,NA,NA,NA,NA,NA,NA,NA,0.248823717981862,NA,NA,NA,0.610401677527907,NA,NA,NA,NA,NA
6600,"חולון","חולון","2022",NA,NA,0.222382650204791,NA,NA,NA,NA,NA,NA,NA,0.346661952048403,NA,NA,NA,NA,NA,NA,NA,NA,0.262280107257566,NA,NA,NA,0.640826873385013,NA,NA,NA,NA,NA
6700,"טבריה","טבריה","2006",0.0101317793523608,0,0.348652407125356,0,0,0.0774120919144427,0,0.140056949870869,0.0018541818422621,0,0.152771339646381,0.00490033772597841,0,0,0,0,0,0,0,0.488709356996225,0.233428249784782,0,0.00324481822395868,0.488095039360126,0,0.00443679226541289,0.0378120654261307,0,0.102575988345143
6700,"טבריה","טבריה","2009",0.00299457233763803,0,0.264458169567659,0,0,0.0490985089525236,0,0.157838916963005,0.0016220600162206,0,0.354607274315304,0.00355605465094516,0,0.000311934618503962,0,0,0,0,0,0.422297086530663,0.1889699918897,0,0.00143489924511822,0.506363466217481,0,0,0.0263896687254351,0,0.0558362967122091
6700,"טבריה","טבריה","2013",0.0107314317989269,0,0.366280711663372,0.0014120304998588,0.000734255859926574,0.100762496469924,0,0.35379836204462,0.00146851171985315,0,0.35379836204462,0.00609997175939,0.000790737079920926,0.000451849759954815,0,0,0.000169443659983056,0,0,0.366280711663372,0.225868398757413,0,0.00180739903981926,0.541417075089248,0,0.0165489974583451,0.039649816436035,0.0838746116916125,0.0926856820107314
6700,"טבריה","טבריה","2015",0.00840793313220238,9.89168603788516e-05,0.322023838963351,4.94584301894258e-05,9.89168603788516e-05,0.0486176368762056,4.94584301894258e-05,0.061328453434888,0.00128591918492507,0.0876403382956625,0.445373163855779,0.00489638458875315,0.000741876452841387,9.89168603788516e-05,0.000197833720757703,0,4.94584301894258e-05,0,4.94584301894258e-05,0.295711954102577,0.150205252485286,0,0.000148375290568277,0.610249050736987,0.000148375290568277,0.0337306493891884,0.0355606113061971,0.0460457985063554,0.0751768138879272
6700,"טבריה","טבריה","2019",NA,NA,0.266917660864463,NA,NA,NA,NA,NA,NA,NA,0.490612165069431,NA,NA,NA,NA,NA,NA,NA,NA,0.302610991590065,NA,NA,NA,0.593181752687242,NA,NA,NA,NA,NA
6700,"טבריה","טבריה","2019_2",NA,NA,0.285928071445812,NA,NA,NA,NA,NA,NA,NA,0.457494569152788,NA,NA,NA,NA,NA,NA,NA,NA,0.353270576876659,NA,NA,NA,0.598828360566292,NA,NA,NA,NA,NA
6700,"טבריה","טבריה","2020",NA,NA,0.282910913561566,NA,NA,NA,NA,NA,NA,NA,0.509977302818233,NA,NA,NA,NA,NA,NA,NA,NA,0.357102326461131,NA,NA,NA,0.606115056615613,NA,NA,NA,NA,NA
6700,"טבריה","טבריה","2021",NA,NA,0.352905261015569,NA,NA,NA,NA,NA,NA,NA,0.433550422305892,NA,NA,NA,NA,NA,NA,NA,NA,0.412028085885825,NA,NA,NA,0.556808252769244,NA,NA,NA,NA,NA
6700,"טבריה","טבריה","2022",NA,NA,0.424110706999024,NA,NA,NA,NA,NA,NA,NA,0.403841036103965,NA,NA,NA,NA,NA,NA,NA,NA,0.456134125787279,NA,NA,NA,0.617377799574955,NA,NA,NA,NA,NA
6800,"קרית אתא","קריתאתא","2006",0.0118783448635948,0,0.221163468650742,0,0,0.0791019449158073,0,0.149153722316495,0.00147935430535613,0,0.120697907148762,0.0103554801374929,0,0,0,0,0,0,0,0.370317190967237,0.120567375886525,0,0.0108340947656964,0.579887519732362,0,0.00787538615498412,0.0214941478484097,0,0.134316668842188
6800,"קרית אתא","קריתאתא","2009",0.00341283224925721,0,0.171484782783265,0,0,0.0662490966032281,0,0.200273026579941,0.00168634064080944,0,0.284670360555689,0.00706657030434433,0,0.000281056773468241,0,0,0,0,0,0.371757809363206,0.0887336384806874,0,0.00357343611981049,0.603841479398518,0,0,0.0165020476993496,0,0.0700634385288686
6800,"קרית אתא","קריתאתא","2013",0.0119701128392803,0,0.232883501067399,0.00217291857273559,0.000609942055504727,0.117375724306191,0.000228728270814273,0.354986276303751,0.00118176273254041,0,0.354986276303751,0.0107502287282708,0.000838670326319,0.000304971027752364,0,0,0.000266849649283318,0,0,0.232883501067399,0.0972476364745349,0,0.00308783165599268,0.609739321824059,0,0.0188700823421775,0.0182601402866728,0.134949679780421,0.160605367490088
